id,country,level1_name,level2_name,level3_name,lat,lon,ma_name,ma_area,ma_status,reserves,reserve_status,username,submissionid,updatedat,startformtimestamp,endformtimestamp,2_affiliation,3_community,5_hh_status,6_gender,8_religion,8_religion_other,9_region_member,9_region_name,10_mpa_important,11a_months_farming,11a_income_farming,11b_months_harvesting,11b_income_harvesting,11c_months_fishing_artisanal,11c_income_fishing_artisanal,11d_months_fishing_industrial,11d_income_fishing_industrial,11e_months_buying_trading,11e_income_buying_trading,11f_months_processing,11f_income_processing,11g_months_aquaculture,11g_income_aquaculture,11h_months_extraction,11h_income_extraction,11i_months_tourism,11i_income_tourism,11j_months_other_wage,11j_income_other_wage,11k_other_source,11k_months_other,11k_income_other,12a_fishing_men,12b_fishing_women,12c_fishing_children,13a_processing_men,13b_processing_women,13c_processing_children,14_responsibilities_other,16_hh_main_fisher,16_hh_other_fisher,17_fishing_low_profit,18_fishing_high_profit,19_current_fish_catch,20a_gear_hand,20b_gear_stationary_net,20c_gear_mobile_net,20d_gear_stationary_line,20e_gear_mobile_line,20f_gear_explosives,20g_gear_other,21_boat_owner_status,22_catch_5yrs,23_job_secure,24a_item_radio_no,24a_item_radio_value,24b_item_tv_no,24b_item_tv_value,24c_item_satellite_no,24c_item_satellite_value,24d_item_phone_no,24d_item_phone_value,24e_item_washing_maching_no,24e_item_washing_machine_value,24f_item_generator_no,24f_item_generator_value,24g_item_fridge_no,24g_item_fridge_value,24h_item_motorboat_no,24h_item_motorboat_value,24i_item_outboard_no,24i_item_outboard_value,24j_item_inboard_no,24j_item_inboard_value,24k_item_sailboat_no,24k_item_sailboat_value,24l_item_bicycle_no,24l_item_bicycle_value,24m_item_motorcycle_no,24m_item_motorcycle_value,24n_item_car_no,24n_item_car_value,24o_item_internet_no,24o_item_internet_value,24p_item_other_no,24p_item_other_specify,24p_item_other_value,25a_financial_bank,25b_financial_micro,25c_financial_ngo,25d_financial_lender,25e_financial_insurance,25f_financial_other,26_fishing_income_save,27a_emergency_personal,27b_emergency_family,27c_emergency_friend,27d_emergency_entrepreneur,27e_emergency_savings_club,27f_emergency_lender,27g_emergency_commercial_ind,27h_emergency_commercial_group,27i_emergency_microfinance_ind,27j_emergency_microfinance_group,27k_emergency_ngo_ind,27l_emergency_ngo_group,27m_emergency_insurance,27n_emergency_other,28_buyer_loans,28_loan_purpose,29_family_income,30_trust_local_decision,30_trust_regional_decision,30_trust_community,30_trust_village_alert,30_trust_religious_leaders,30_trust_ngo,30_trust_fishers_community,30_trust_fishers_other,30_trust_community_neighbors,31_my_community_ability,32_fishery_benefit_equal,33_ma_familiar,34_gear_restrictions,35a_ma_gear_nets,35b_ma_gear_dynamite,35c_ma_gear_hookline,35d_ma_gear_harpoon,35e_ma_gear_trawl,35f_ma_gear_mosquito,35g_ma_gear_poison,35h_ma_gear_gillnet,35i_ma_gear_gamboa,35j_ma_gear_quinia,35k_ma_gear_other,36_fish_size_restriction,37_fish_catch,37_ability_min_size,37_ability_max_size,38_reserve_fishing_allowed,39_ma_boundaries_aware,40_reserve_boundaries_aware,41_ma_fishers_allowed,42a_problem_regulation,42b_problem_restricted_gear,42c_problem_undersize,42d_problem_inside_reserve,42e_problem_unauthorized,43_ma_benefits,43_ma_benefits_opinion,46_represent_interests,47_represent_contributions,49_enforcement_responsible,50_ma_punishment,51a_fishers_gear_not_permitted,51b_fishers_reserves,51c_fishers_ma_area,51d_fishers_violate_fish_size,51e_fishers_caught,52_ma_benefit_5yrs,53_encourage_regulations,54_food_availability,55_worry_food,56_reduce_meal_size_adult,57_reduce_meal_size_frequency,58_reduce_meal_size_child,59_food_procurement,60_hh_fish_consumption,61a_current_regulations,61b_catch_recording,61c_community_participation,61d_strong_enforcement,61e_violations_decrease_profit,61f_rights_distribution_fair,61g_fishing_change_behavior,61h_individual_behavior,61i_help_neighbors,62_reserve_compliance,63_fishing_in_reserve,63_times_fishing_reserve,64_wrong_fishing_reserve,65_no_wrong_fishing_reserve,66_response_fishing_reserve,66_reaction_fishing_reserve,67_reserve_boundry,68_fish_eaten,68_fish_sold,70_hh_average_income,71_post_hours_man,71_post_income_man,71_post_hours_woman,71_post_income_woman,72_current_economic,73_future_economic,74_housing_costs,75_luxury_goods,76_fishing_costs,77_hh_ends_meet,78_financial_decisions,79_allow_reinterview,79_interview_years,level4_name,35e_ma_gear_traps,35f_ma_gear_longline,35g_ma_gear_other,35a_ma_gear_gillnet,35b_ma_gear_loop,35d_ma_gear_matapi,35e_ma_gear_longline,35f_ma_gear_handline,35g_ma_gear_rag,35h_ma_gear_trawl,35i_ma_gear_mesh,35j_ma_gear_poison,35k_ma_gear_net,35l_ma_gear_cover,35m_ma_gear_corral,35n_ma_gear_bacamento,35o_ma_gear_other,ma_gear_other_desc,35k_ma_gear_other_desc
15464,BRA,Pará,São Caetano de Odivelas,NA,-0.746753,-48.02516,RESEX Marinha Mocapajuba,21029,NA,NA,NA,brazil1@rare.org,3439ae8b-7672-4cd9-bab4-8974199f5ff8,2020-02-18T21:24:14,NA,NA,Surveyor,Pepéua,Household head,M,Católico,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,0,0,0,,Independently,,3-4 per week,5-6 per week,Stayed the same,1,1,1,0,0,0,0,Own,Stays the same,1,0,0,1,NA,0,0,1,NA,1,NA,0,0,1,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,,Sufficient,2,4,4,4,4,4,4,4,4,Neither,1,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,5,,NA,NA,NA,NA,1,1,,Neither,Neither,National Government,,NA,NA,NA,NA,NA,,Rarely,OK,Never,0,,0,Confident not,More than few per week,4,4,4,4,NA,NA,4,4,4,,NA,NA,,NA,NA,,NA,10,500,1000,0,0,0,0,Much worse,Slightly worse,500,150,300,With difficulty,Both,1,1,NA,NA,NA,NA,,,,,,,,,,,Permitted,Permitted,Permitted,,,NA
15465,BRA,Pará,São Caetano de Odivelas,NA,-0.717169,-48.072072,RESEX Marinha Mocapajuba,21029,NA,NA,NA,brazil1@rare.org,50d9feea-cec9-42f5-bc4e-48761dad4cb7,2020-02-18T21:24:12,NA,NA,Surveyor,Boa Vista,,F,Católico,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,2,0,0,0,0,0,,Independently,,5-6 per week,7 per week,Declined slightly,1,1,1,1,0,0,0,Own,Declines slightly,1,1,NA,1,NA,0,0,1,NA,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,,Tight,4,4,4,4,4,4,4,2,2,Neither,1,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,0,,NA,NA,NA,NA,1,1,,Agree,Agree,National Government,,NA,NA,NA,NA,NA,,Often,Rather bad,Sometimes,1,One or two months,0,Uncertain,More than few per week,4,4,4,4,NA,NA,4,4,4,,NA,NA,,NA,NA,,NA,20,500,1000,0,0,0,0,Neither,Neither,600,100,300,With difficulty,Both,1,1,NA,NA,NA,NA,,,,,,,,,,,Permitted,Permitted,,,,NA
15466,BRA,Pará,São Caetano de Odivelas,NA,-0.746753,-48.02516,RESEX Marinha Mocapajuba,21029,NA,NA,NA,brazil1@rare.org,fb8f6700-50d3-4ca6-b562-c381736b224a,2020-02-18T21:24:19,NA,NA,Surveyor,Pepéua,Household head,F,Evangélico,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,1,NA,0,0,1,NA,1,NA,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,0,1,0,0,0,0,,NA,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,NA,,Tight,3,4,4,4,4,4,4,4,4,Neither,-1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,OK,Never,0,,0,Uncertain,Few per week,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,8,0,900,0,0,0,0,Neither,Neither,600,50,0,Fairly easy,Myself,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,NA
15467,BRA,Pará,São Caetano de Odivelas,NA,-0.746753,-48.02516,RESEX Marinha Mocapajuba,21029,NA,NA,NA,brazil1@rare.org,4c76608c-8bb7-4d40-b332-3089456f725f,2020-02-18T21:24:17,NA,NA,Surveyor,Pepéua,Household head,F,Católico,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,0,0,0,,Independently,,3-4 per week,5-6 per week,Declined slightly,1,1,1,0,0,0,0,Collective,Declines slightly,1,0,0,1,NA,0,0,1,NA,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,,Tight,3,4,4,4,4,4,4,4,4,Neither,1,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,0,,NA,NA,NA,NA,0,1,,Neither,Neither,National Government,,NA,NA,NA,NA,NA,,Sometimes,Rather bad,Sometimes,1,Some months,0,,Few per week,4,4,4,4,NA,NA,4,4,4,,NA,NA,,NA,NA,,NA,5,0,900,0,0,0,0,Neither,Neither,600,100,50,With difficulty,Both,1,3,NA,NA,NA,NA,,,,,,,,,,,Permitted,Permitted,Permitted,,,NA
15468,BRA,Pará,São Caetano de Odivelas,NA,-0.746753,-48.02516,RESEX Marinha Mocapajuba,21029,NA,NA,NA,brazil1@rare.org,27608da8-b598-46a0-8674-4d0158d861ba,2020-02-18T21:24:22,NA,NA,Surveyor,Pepéua,Household head,F,Católico,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,1,0,0,1,0,,Independently,,3-4 per week,5-6 per week,Declined slightly,1,1,0,0,0,0,0,Collective,Declines slightly,1,1,NA,0,1,0,1,0,0,1,NA,0,0,1,NA,0,0,0,1,0,0,0,0,1,NA,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,,Tight,2,4,4,4,4,4,4,4,4,Disagree,1,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,NA,NA,NA,NA,0,1,,Neither,Neither,National Government,,NA,NA,NA,NA,NA,,Sometimes,Rather bad,Sometimes,1,Some months,0,Uncertain,More than few per week,4,4,4,4,NA,NA,4,4,4,,NA,NA,,NA,NA,,NA,9,0,800,0,0,8,90,Slightly worse,Neither,500,100,200,With difficulty,Both,1,3,NA,NA,NA,NA,,,,,,,,,,,Permitted,Permitted,Permitted,,,NA
15469,BRA,Pará,São Caetano de Odivelas,NA,-0.746753,-48.02516,RESEX Marinha Mocapajuba,21029,NA,NA,NA,brazil1@rare.org,92dfbf6a-bea5-4298-954c-d5c6333dc7ca,2020-02-18T21:24:25,NA,NA,Surveyor,Pepéua,Household head,F,Evangélico,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,0,1,1,NA,0,0,0,1,1,NA,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,,NA,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,NA,,Tight,2,4,4,4,4,4,4,4,4,Neither,-1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,OK,Sometimes,1,One or two months,0,Confident not,Few per month,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,8,0,900,0,0,7,150,Neither,Slightly worse,600,150,0,Fairly easy,Both,1,1,NA,NA,NA,NA,,,,,,,,,,,,,,,,NA
15470,BRA,Pará,São Caetano de Odivelas,NA,-0.746753,-48.02516,RESEX Marinha Mocapajuba,21029,NA,NA,NA,brazil1@rare.org,74aad3eb-4a6f-4781-a5b9-fa6561e92887,2020-02-18T21:24:28,NA,NA,Surveyor,Pepéua,Household head,M,Evangélico,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,0,0,1,NA,1,NA,1,NA,1,NA,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,,0,0,0,0,0,0,,NA,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,NA,,Tight,2,4,4,4,4,4,4,4,4,Neither,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,Good,Sometimes,0,,1,Confident not,Few per week,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,8,0,1000,0,0,0,0,Slightly worse,Slightly better,800,50,100,With difficulty,Both,1,2,NA,NA,NA,NA,,,,,,,,,,,,,,,,NA
15471,BRA,Pará,São Caetano de Odivelas,NA,-0.746753,-48.02516,RESEX Marinha Mocapajuba,21029,NA,NA,NA,brazil1@rare.org,caddc46e-6394-466f-b755-ad2b831ded0d,2020-02-18T21:24:31,NA,NA,Surveyor,Pepéua,Household head,F,Católico,,1,vigia,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,1,NA,0,1,1,NA,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,,NA,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,NA,,Tight,2,4,4,4,4,4,4,4,4,Neither,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,Rather bad,Sometimes,1,One or two months,0,Uncertain,Few per week,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,8,0,800,0,0,6,500,Neither,Neither,500,100,0,With difficulty,Myself,1,2,NA,NA,NA,NA,,,,,,,,,,,,,,,,NA
15472,BRA,Pará,São Caetano de Odivelas,NA,-0.746753,-48.02516,RESEX Marinha Mocapajuba,21029,NA,NA,NA,brazil1@rare.org,447c0e71-171a-4482-bade-2ce3014c26d1,2020-02-18T21:24:33,NA,NA,Surveyor,Pepéua,Household head,M,Outra,sem religião,1,Bragança,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,0,0,0,,Independently,,1-2 per week,5-6 per week,Declined slightly,1,1,1,0,0,0,0,Own,Declines slightly,1,0,0,1,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,0,0,1,NA,0,0,0,0,1,NA,0,0,0,0,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,,Tight,2,4,4,4,3,3,4,2,2,Disagree,1,0,1,NA,NA,Permitted,NA,NA,NA,NA,NA,NA,NA,NA,1,"7cm caranguejo, 8 cm peixe",1,1,1,Neither,0,No restrictions,1,1,1,0,1,1,,Neither,Neither,National Government,Moderate,5,9,4,2,4,Yes,Very often,OK,Never,0,,0,Uncertain,Few per week,4,4,4,4,NA,4,4,4,4,,NA,NA,,NA,NA,,NA,5,10,1000,0,0,0,0,Slightly worse,Neither,500,50,250,Fairly easy,Both,1,1,NA,NA,NA,NA,Permitted,Permitted,Permitted,Permitted,Permitted,Not permitted,Not permitted,Not permitted,Not permitted,Permitted,Not permitted,Permitted,Permitted,Unknown,,NA
15473,BRA,Pará,São Caetano de Odivelas,NA,-0.746753,-48.02516,RESEX Marinha Mocapajuba,21029,NA,NA,NA,brazil1@rare.org,96a57803-94b7-4505-a1f1-5874dc471cbc,2020-02-18T21:24:36,NA,NA,Surveyor,Pepéua,Household head,M,Católico,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,0,0,0,,Independently,,3-4 per week,5-6 per week,Declined slightly,1,1,0,0,0,0,0,Own,Declines slightly,1,0,0,1,NA,1,NA,0,1,1,NA,0,1,0,1,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,,Tight,2,4,4,4,NA,4,4,2,2,Agree,1,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,10,,NA,NA,NA,NA,1,1,,Neither,Neither,National Government,,NA,NA,NA,NA,NA,,Never,OK,Sometimes,0,,0,Confident not,Few per week,4,4,4,4,NA,NA,4,4,4,,NA,NA,,NA,NA,,NA,9,0,900,0,0,0,0,Neither,Neither,500,100,200,With difficulty,Both,1,3,NA,NA,NA,NA,,,,,,,,,,,Permitted,Permitted,Permitted,,,NA
15474,BRA,Pará,São Caetano de Odivelas,NA,-0.746753,-48.02516,RESEX Marinha Mocapajuba,21029,NA,NA,NA,brazil1@rare.org,d47c5450-e72c-4c39-b8c9-eea8dae90ded,2020-02-18T21:24:41,NA,NA,Surveyor,Pepéua,Household head,M,Evangélico,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,0,1,0,,Independently,,5-6 per week,5-6 per week,Declined slightly,1,1,0,0,0,0,0,Own,Declines slightly,1,1,NA,1,NA,0,0,1,NA,1,NA,0,0,0,1,0,0,1,NA,0,0,0,0,1,NA,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,,Tight,4,3,4,4,4,3,4,2,2,Neither,1,0,1,NA,NA,Permitted,NA,NA,NA,NA,NA,NA,NA,NA,1,4 cm,1,1,1,Neither,0,No restrictions,1,1,1,1,1,1,,Neither,Neither,No enforcement system,Strong,5,10,2,0,0,Unsure,Never,OK,Sometimes,1,Some months,0,Confident not,Few per week,4,4,4,4,NA,4,4,4,4,,NA,NA,,NA,NA,,NA,10,0,1000,0,0,6,50,Neither,Neither,800,0,200,With difficulty,Both,1,1,NA,NA,NA,NA,Unknown,Permitted,Unknown,Permitted,Permitted,Permitted,Not permitted,Not permitted,Not permitted,Permitted,Permitted,Permitted,Permitted,Unknown,,NA
15475,BRA,Pará,São Caetano de Odivelas,NA,-0.746753,-48.02516,RESEX Marinha Mocapajuba,21029,NA,NA,NA,brazil1@rare.org,ebb088eb-e739-4574-b2d1-68cccbdb858d,2020-02-18T21:24:39,NA,NA,Surveyor,Pepéua,Household head,M,Evangélico,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,0,0,0,,Independently,,3-4 per week,7 per week,Declined slightly,1,1,0,0,0,0,0,Own,Declines slightly,1,0,1,0,1,1,NA,2,NA,1,NA,0,0,1,NA,0,NA,1,NA,0,0,0,0,1,NA,0,0,0,0,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,,Tight,1,3,4,4,4,3,4,2,2,Agree,1,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,0,,NA,NA,NA,NA,1,1,,Neither,Neither,No enforcement system,,NA,NA,NA,NA,NA,,Sometimes,OK,Sometimes,1,Some months,0,Confident not,Few per week,4,4,4,4,NA,NA,4,4,4,,NA,NA,,NA,NA,,NA,12,0,1300,0,0,7,70,Neither,,700,50,450,With difficulty,Myself,1,1,NA,NA,NA,NA,,,,,,,,,,,Permitted,Permitted,Permitted,,,NA
15476,BRA,Pará,São Caetano de Odivelas,NA,-0.721231,-47.949892,RESEX Marinha Mocapajuba,21029,NA,NA,NA,brazil1@rare.org,36e3ef1d-5908-4485-9419-025cad1a6e98,2020-02-18T21:24:47,NA,NA,Surveyor,Ilha de Sao Miguel,Household head,F,Católico,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,2,1,0,0,0,0,,Independently,,1-2 per week,1-2 per week,Declined slightly,1,1,0,0,0,0,0,Own,Declines a lot,1,1,NA,1,NA,1,NA,1,NA,1,NA,0,NA,1,NA,0,0,1,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,,Tight,4,3,4,4,4,3,4,2,2,Neither,1,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,0,,NA,NA,NA,NA,1,1,,Agree,Agree,No enforcement system,,NA,NA,NA,NA,NA,,Often,Rather bad,Often,1,Some months,0,Confident not,Few per week,4,4,4,4,NA,NA,4,4,4,,NA,NA,,NA,NA,,NA,10,0,2000,0,0,0,0,Neither,Neither,1500,100,250,With difficulty,Both,1,2,NA,NA,NA,NA,,,,,,,,,,,Permitted,Permitted,Permitted,,,NA
15477,BRA,Pará,São Caetano de Odivelas,NA,-0.746753,-48.02516,RESEX Marinha Mocapajuba,21029,NA,NA,NA,brazil1@rare.org,4d9f35ce-2a9b-441d-b08f-f8f7f176840d,2020-02-18T21:24:44,NA,NA,Surveyor,Pepéua,Household head,F,Católico,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,0,0,0,,Independently,,3-4 per week,7 per week,Declined slightly,1,1,0,0,0,0,0,Collective,Declines slightly,1,0,0,1,NA,0,0,1,NA,1,NA,0,0,1,NA,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,,Tight,4,3,4,4,4,4,4,2,2,Agree,-1,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,0,,NA,NA,NA,NA,1,1,,Neither,Neither,No enforcement system,,NA,NA,NA,NA,NA,,Rarely,OK,Sometimes,0,,0,Confident not,Few per week,4,4,4,4,NA,NA,4,4,4,,NA,NA,,NA,NA,,NA,7,0,2800,0,0,0,0,Neither,Neither,1500,300,300,Fairly easy,Both,1,1,NA,NA,NA,NA,,,,,,,,,,,Permitted,Permitted,Permitted,,,NA
15478,BRA,Pará,São Caetano de Odivelas,NA,-0.721231,-47.949892,RESEX Marinha Mocapajuba,21029,NA,NA,NA,brazil1@rare.org,9abf306d-04c0-4341-b3e1-ca9a06bb37e3,2020-02-18T21:24:52,NA,NA,Surveyor,Ilha de Sao Miguel,Household head,M,Católico,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,0,0,0,,Independently,,3-4 per week,3-4 per week,Declined slightly,1,1,0,0,0,0,0,Collective,Stays the same,1,0,NA,1,NA,1,NA,0,1,0,1,0,1,1,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,,Sufficient,3,3,4,4,4,3,4,2,2,Agree,1,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,NA,NA,NA,NA,1,1,,Neither,Neither,No enforcement system,,NA,NA,NA,NA,NA,,Sometimes,OK,Sometimes,1,Some months,1,Confident not,Few per week,4,4,4,4,NA,NA,4,4,4,,NA,NA,,NA,NA,,NA,7,0,800,0,0,0,0,Slightly worse,Slightly worse,500,50,100,With difficulty,Both,1,1,NA,NA,NA,NA,,,,,,,,,,,Permitted,Permitted,Permitted,,,NA
15479,BRA,Pará,São Caetano de Odivelas,NA,-0.721231,-47.949892,RESEX Marinha Mocapajuba,21029,NA,NA,NA,brazil1@rare.org,ec2f91ce-2bf8-4416-9b00-741522a846d5,2020-02-18T21:24:49,NA,NA,Surveyor,Ilha de Sao Miguel,Household head,M,Católico,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,0,0,0,,Independently,,5-6 per week,5-6 per week,Declined slightly,1,1,0,0,0,0,0,Collective,Declines slightly,1,0,0,0,1,0,1,0,1,0,1,0,1,1,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,,Insufficient,4,3,4,4,4,3,4,2,2,Agree,1,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,0,,NA,NA,NA,NA,1,1,,Agree,Agree,No enforcement system,,NA,NA,NA,NA,NA,,Sometimes,Rather bad,Often,1,Some months,0,Confident not,Few per week,4,4,4,4,NA,NA,4,4,4,,NA,NA,,NA,NA,,NA,10,0,1000,0,0,0,0,Much worse,Slightly worse,800,50,150,With difficulty,Myself,1,1,NA,NA,NA,NA,,,,,,,,,,,Permitted,Permitted,Permitted,,,NA
