id,country,level1_name,level2_name,level3_name,lat,lon,ma_name,ma_area,ma_status,reserves,reserve_status,username,submissionid,updatedat,startformtimestamp,endformtimestamp,2_affiliation,3_community,5_hh_status,6_gender,8_religion,8_religion_other,9_region_member,9_region_name,10_mpa_important,11a_months_farming,11a_income_farming,11b_months_harvesting,11b_income_harvesting,11c_months_fishing_artisanal,11c_income_fishing_artisanal,11d_months_fishing_industrial,11d_income_fishing_industrial,11e_months_buying_trading,11e_income_buying_trading,11f_months_processing,11f_income_processing,11g_months_aquaculture,11g_income_aquaculture,11h_months_extraction,11h_income_extraction,11i_months_tourism,11i_income_tourism,11j_months_other_wage,11j_income_other_wage,11k_other_source,11k_months_other,11k_income_other,12a_fishing_men,12b_fishing_women,12c_fishing_children,13a_processing_men,13b_processing_women,13c_processing_children,14_responsibilities_other,16_hh_main_fisher,16_hh_other_fisher,17_fishing_low_profit,18_fishing_high_profit,19_current_fish_catch,20a_gear_hand,20b_gear_stationary_net,20c_gear_mobile_net,20d_gear_stationary_line,20e_gear_mobile_line,20f_gear_explosives,20g_gear_other,21_boat_owner_status,22_catch_5yrs,23_job_secure,24a_item_radio_no,24a_item_radio_value,24b_item_tv_no,24b_item_tv_value,24c_item_satellite_no,24c_item_satellite_value,24d_item_phone_no,24d_item_phone_value,24e_item_washing_maching_no,24e_item_washing_machine_value,24f_item_generator_no,24f_item_generator_value,24g_item_fridge_no,24g_item_fridge_value,24h_item_motorboat_no,24h_item_motorboat_value,24i_item_outboard_no,24i_item_outboard_value,24j_item_inboard_no,24j_item_inboard_value,24k_item_sailboat_no,24k_item_sailboat_value,24l_item_bicycle_no,24l_item_bicycle_value,24m_item_motorcycle_no,24m_item_motorcycle_value,24n_item_car_no,24n_item_car_value,24o_item_internet_no,24o_item_internet_value,24p_item_other_no,24p_item_other_specify,24p_item_other_value,25a_financial_bank,25b_financial_micro,25c_financial_ngo,25d_financial_lender,25e_financial_insurance,25f_financial_other,26_fishing_income_save,27a_emergency_personal,27b_emergency_family,27c_emergency_friend,27d_emergency_entrepreneur,27e_emergency_savings_club,27f_emergency_lender,27g_emergency_commercial_ind,27h_emergency_commercial_group,27i_emergency_microfinance_ind,27j_emergency_microfinance_group,27k_emergency_ngo_ind,27l_emergency_ngo_group,27m_emergency_insurance,27n_emergency_other,28_buyer_loans,28_loan_purpose,29_family_income,30_trust_local_decision,30_trust_regional_decision,30_trust_community,30_trust_village_alert,30_trust_religious_leaders,30_trust_ngo,30_trust_fishers_community,30_trust_fishers_other,30_trust_community_neighbors,31_my_community_ability,32_fishery_benefit_equal,33_ma_familiar,34_gear_restrictions,35a_ma_gear_nets,35b_ma_gear_dynamite,35c_ma_gear_hookline,35d_ma_gear_harpoon,35e_ma_gear_trawl,35f_ma_gear_mosquito,35g_ma_gear_poison,35h_ma_gear_gillnet,35i_ma_gear_gamboa,35j_ma_gear_quinia,35k_ma_gear_other,36_fish_size_restriction,37_fish_catch,37_ability_min_size,37_ability_max_size,38_reserve_fishing_allowed,39_ma_boundaries_aware,40_reserve_boundaries_aware,41_ma_fishers_allowed,42a_problem_regulation,42b_problem_restricted_gear,42c_problem_undersize,42d_problem_inside_reserve,42e_problem_unauthorized,43_ma_benefits,43_ma_benefits_opinion,46_represent_interests,47_represent_contributions,49_enforcement_responsible,50_ma_punishment,51a_fishers_gear_not_permitted,51b_fishers_reserves,51c_fishers_ma_area,51d_fishers_violate_fish_size,51e_fishers_caught,52_ma_benefit_5yrs,53_encourage_regulations,54_food_availability,55_worry_food,56_reduce_meal_size_adult,57_reduce_meal_size_frequency,58_reduce_meal_size_child,59_food_procurement,60_hh_fish_consumption,61a_current_regulations,61b_catch_recording,61c_community_participation,61d_strong_enforcement,61e_violations_decrease_profit,61f_rights_distribution_fair,61g_fishing_change_behavior,61h_individual_behavior,61i_help_neighbors,62_reserve_compliance,63_fishing_in_reserve,63_times_fishing_reserve,64_wrong_fishing_reserve,65_no_wrong_fishing_reserve,66_response_fishing_reserve,66_reaction_fishing_reserve,67_reserve_boundry,68_fish_eaten,68_fish_sold,70_hh_average_income,71_post_hours_man,71_post_income_man,71_post_hours_woman,71_post_income_woman,72_current_economic,73_future_economic,74_housing_costs,75_luxury_goods,76_fishing_costs,77_hh_ends_meet,78_financial_decisions,79_allow_reinterview,79_interview_years,level4_name,35e_ma_gear_traps,35f_ma_gear_longline,35g_ma_gear_other,35a_ma_gear_gillnet,35b_ma_gear_loop,35d_ma_gear_matapi,35e_ma_gear_longline,35f_ma_gear_handline,35g_ma_gear_rag,35h_ma_gear_trawl,35i_ma_gear_mesh,35j_ma_gear_poison,35k_ma_gear_net,35l_ma_gear_cover,35m_ma_gear_corral,35n_ma_gear_bacamento,35o_ma_gear_other,ma_gear_other_desc,35k_ma_gear_other_desc
17756,FSM,Pohnpei,U,NA,NA,NA,U,0,Proposed,0,,fsm1@rare.org,daf26392-0e29-40bc-8c6e-800e10abb838,2020-12-07T18:16:00,2020-12-01T18:23:56,2020-12-01T19:04:33,RARE,Section 5,,F,Christian,,0,,1,5,20,NA,NA,NA,NA,NA,NA,NA,NA,10,80,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,1,2,1,1,2,,Independently,,1-2 per week,More than 1-2 times per week,Declined a lot,1,0,1,0,1,0,0,Own,Declines a lot,0,1,NA,1,NA,0,0,1,NA,1,NA,0,0,1,NA,1,NA,0,0,0,0,0,0,0,0,0,0,1,NA,1,NA,0,,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,,Sufficient,3,3,4,4,4,5,1,2,3,Agree,0,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,,NA,NA,0,Agree,10,na,NA,1,0,1,-1,1,Mwahmw kan pahn keirda oh tohtohl,Disagree,Disagree,Fisheries Management Body,Weak,0,0,10,0,0,No,Sometimes,OK,Never,0,,0,Not confident,More than few per week,2,2,4,4,NA,0,4,4,4,stay same,0,NA,extremely wrong,10,1,Negative formal sanction,1,300,180,500,5,50,5,50,Slightly better,Much better,40,40,70,Fairly easy,Both,1,2,Section 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17757,FSM,Pohnpei,U,NA,NA,NA,U,0,Proposed,0,,fsm1@rare.org,48451f04-b7a2-48bb-ad5d-a7de24f097ef,2020-12-07T18:16:03,2020-12-01T05:56:23,2020-12-01T06:23:13,RARE,Section 3,Household head,M,Christian,,0,,1,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,1,0,1,1,0,,Independently,,1-2 per week,More than 1-2 times per week,Declined slightly,1,0,1,0,1,0,0,Own,Declines slightly,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sufficient,4,4,4,5,2,5,3,2,4,Strongly agree,1,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,kerker,NA,NA,0,Strongly agree,10,na,NA,1,1,1,-1,1,,Disagree,Agree,Fisheries Management Body,Moderate,0,0,0,0,0,Yes,Often,Good,Never,0,,0,Not confident,More than few per week,2,3,4,4,NA,0,4,4,4,go up,0,NA,slightly,10,1,Negative formal sanction,1,200,100,700,5,450,3,30,Much better,Much better,20,50,100,Easy,Both,1,3,Section 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17758,FSM,Pohnpei,U,NA,NA,NA,U,0,Proposed,0,,fsm1@rare.org,17a73f3c-1465-4bcd-b5a7-b91514446fb9,2020-12-07T18:16:08,2020-11-18T19:13:21,2020-11-20T00:11:19,RARE,Section 2,Household head,M,Christian,,0,,1,10,90,NA,NA,NA,NA,NA,NA,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,1,1,NA,,Other,ohng mehn sali,A few times,1-2 per week,Declined slightly,1,0,1,0,1,0,0,Collective,Declines slightly,1,0,0,0,0,0,0,0,0,1,NA,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,NA,,NA,0,0,0,0,0,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,Sufficient,4,4,3,5,5,5,2,5,4,Strongly agree,0,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,pworin mwomw,NA,NA,0,Agree,10,na,NA,-1,-1,-1,-1,1,Mwahmw pahn tohtohla,Disagree,Disagree,Fisheries Management Body,na,0,0,0,0,0,Unsure,Often,Good,Never,0,,0,Not confident,Few per month,2,1,4,4,NA,0,1,4,4,go up,0,NA,na,10,1,Negative formal sanction,1,180,0,250,0,0,0,0,Slightly worse,Slightly better,60,80,NA,Very easy,Myself,1,3,Section 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17759,FSM,Pohnpei,U,NA,NA,NA,U,0,Proposed,0,,fsm1@rare.org,1eb6a962-567a-4a16-a941-ed813032d457,2020-12-07T18:16:07,2020-11-20T00:11:39,2020-11-20T00:37:08,RARE,Section 2,Spouse,F,Christian,,0,,1,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,1,1,1,,Independently,,A few times,A few times,Declined a lot,1,0,1,0,1,0,0,Collective,Declines slightly,0,1,NA,1,NA,0,0,0,1,1,NA,0,0,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,1,NA,0,,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sufficient,2,2,3,5,2,5,3,2,3,Neither,1,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,mwomw mei,NA,NA,0,Strongly agree,0,na,NA,1,1,1,-1,1,"Lel me kin apwihlah pahn sohte mwamwahlki
",Disagree,Disagree,Fisheries Management Body,Moderate,0,0,0,0,0,Unsure,Sometimes,Rather bad,Never,0,,0,Very not confident,More than few per week,2,2,4,4,NA,0,1,4,NA,go up,0,NA,extremely wrong,10,1,Negative formal sanction,1,600,0,35000,0,0,0,0,Slightly better,Much better,100,100,50,,Male partner,1,2,Section 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17760,FSM,Pohnpei,U,NA,NA,NA,U,0,Proposed,0,,fsm1@rare.org,322cfa89-8506-423b-a1ff-b7d9020d2dd0,2020-12-07T18:16:05,2020-11-30T22:17:05,2020-11-30T22:43:00,RARE,Section 2,Household head,M,Christian,,0,,0,12,60,NA,NA,NA,NA,NA,NA,10,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,1,2,1,,Independently,,1-2 per week,A few times,Declined slightly,1,0,1,1,1,0,0,Collective,Declines slightly,1,1,NA,1,NA,0,0,0,0,1,NA,0,0,1,NA,1,NA,0,0,0,0,0,0,0,0,0,0,1,NA,1,NA,0,,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sufficient,1,1,2,5,2,4,3,2,3,Disagree,1,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,mahu,NA,NA,0,Strongly agree,10,na,NA,1,1,1,-1,0,,Disagree,Disagree,Fisheries Management Body,na,0,0,0,0,0,Unsure,Rarely,OK,Never,0,,0,Not confident,More than few per week,2,4,5,4,NA,0,1,2,4,go up,0,NA,very wrong,10,0,,1,300,100,500,5,70,0,0,Slightly better,Slightly better,40,50,30,Easy,Both,1,2,Section 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17761,FSM,Pohnpei,U,NA,NA,NA,U,0,Proposed,0,,fsm1@rare.org,35a496ed-31d6-4540-a827-c466f6ff1f13,2020-12-07T18:16:06,2020-11-30T21:30:09,2020-11-30T22:16:57,RARE,Section 2,Household head,M,Christian,,0,,0,12,20,NA,NA,12,20,NA,NA,NA,NA,10,10,NA,NA,NA,NA,NA,NA,12,50,,NA,NA,1,0,0,0,2,0,,Independently,,A few times,A few times,Declined slightly,1,0,1,0,1,0,0,Collective,Declines slightly,0,1,NA,1,NA,0,0,0,0,1,NA,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,NA,0,,0,1,0,0,1,0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sufficient,2,2,3,5,3,5,3,3,4,Strongly disagree,1,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,mwanger,NA,NA,0,Agree,10,na,NA,1,1,1,-1,1,Udahn pahn mwahula oh dirala mwahmw,Disagree,Disagree,Fisheries Management Body,na,0,0,0,0,0,Unsure,Sometimes,Rather bad,Never,0,,0,Not confident,Few per week,1,4,4,4,NA,0,4,4,4,go up,-1,NA,extremely wrong,10,1,Negative formal sanction,1,280,150,1500,40,100,8,300,Slightly better,Slightly better,80,50,40,Easy,Both,1,5,Section 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17762,FSM,Pohnpei,U,NA,NA,NA,U,0,Proposed,0,,fsm1@rare.org,72f3c9e3-9cfe-469b-8400-0128e5f44910,2020-12-07T18:16:11,2020-11-18T22:22:44,2020-11-20T00:04:14,RARE,Section 2,Spouse,F,Christian,,0,,1,3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,80,,NA,NA,1,0,0,1,1,2,,Independently,,1-2 per week,Once or never,Declined slightly,1,0,1,0,1,0,0,Not by boat,Declines slightly,0,1,NA,1,NA,0,0,0,0,1,NA,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,NA,0,,NA,1,0,0,1,0,,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,,Sufficient,2,3,4,5,2,6,1,2,3,Disagree,0,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,samwei,NA,NA,0,Strongly agree,10,na,NA,1,1,1,-1,1,Ih ah pahn mwahula pwe pahn dirla mwahmw,Disagree,Neither,Fisheries Management Body,Weak,0,0,0,0,0,No,Sometimes,Rather bad,Never,0,,0,Not confident,Few per week,2,4,4,4,NA,0,3,4,4,go up,-1,NA,na,10,1,2. Negative informal sanction,1,400,0,800,0,0,0,0,Slightly better,Much better,60,150,80,Easy,Both,1,5,Section 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17763,FSM,Pohnpei,U,NA,NA,NA,U,0,Proposed,0,,fsm1@rare.org,5e23e0f1-33c0-424a-b4be-d485b5488bd8,2020-12-07T18:16:10,2020-11-18T21:08:48,2020-11-20T00:05:23,RARE,Section 2,Spouse,F,Christian,,0,,-1,5,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,1,1,NA,lopwolopw apwahlih wahn sahpw,Independently,,A few times per month,1-2 per week,Declined slightly,1,NA,1,0,1,0,0,Collective,Improves slightly,1,1,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sufficient,6,3,5,4,5,5,2,2,4,Strongly agree,1,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,mahu,NA,NA,0,Strongly agree,10,na,NA,1,1,1,-1,1,"Mwahmw udahn pahn tohtohla
",Disagree,Neither,Other,Weak,0,0,0,0,0,Yes,Sometimes,OK,Never,0,,0,Not confident,Few per month,2,2,4,4,NA,0,2,4,4,go up,-1,NA,na,10,1,Negative formal sanction,1,60,0,500,0,0,0,0,Slightly better,Slightly better,80,0,30,Easy,Both,1,3,Section 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17764,FSM,Pohnpei,U,NA,NA,NA,U,0,Proposed,0,,fsm1@rare.org,df4e25b5-1b5c-4516-abc4-65952832c1f3,2020-12-07T18:16:14,2020-12-02T15:52:53,2020-12-02T16:05:01,RARE,Section 2,Household head,M,Christian,,0,,0,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,70,,NA,NA,1,0,0,0,0,0,,Independently,,A few times,1-2 per week,Declined slightly,1,0,1,0,0,0,0,Collective,Declines slightly,0,1,NA,1,NA,0,0,0,0,1,NA,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,NA,NA,,NA,1,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,,Sufficient,3,3,3,5,3,4,2,2,4,Agree,1,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,samwei,NA,NA,0,Agree,10,na,NA,1,1,1,-1,1,,Disagree,Disagree,Fisheries Management Body,Moderate,0,0,10,0,0,Unsure,Rarely,OK,Never,0,,0,Not confident,Few per month,2,2,4,3,NA,0,4,4,4,go up,0,NA,moderately,10,1,Negative formal sanction,1,150,0,300,0,0,0,0,Slightly better,Slightly better,120,80,40,Fairly easy,Both,1,5,Section 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17765,FSM,Pohnpei,U,NA,NA,NA,U,0,Proposed,0,,fsm1@rare.org,5b59aedd-985d-4f8e-acab-db020e9295ca,2020-12-07T18:32:45,2020-12-07T02:53:50,2020-12-07T04:35:07,RARE,Section 3,Household head,M,Christian,,0,,1,5,15,NA,NA,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,75,,NA,NA,1,0,1,1,0,0,,Independently,,Once or never,1-2 per week,Declined slightly,0,0,1,1,0,0,0,Own,Declines slightly,1,1,NA,1,NA,0,0,1,NA,1,NA,0,0,1,NA,1,NA,0,0,0,0,0,0,0,0,0,0,1,NA,1,NA,NA,,NA,1,1,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sufficient,4,4,4,2,4,2,4,2,4,Agree,-1,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,pwrinmwomw,NA,NA,0,Agree,10,na,NA,-1,-1,-1,-1,-1,,Disagree,Agree,Fisheries Management Body,na,0,0,10,0,0,Yes,Sometimes,Good,Never,0,,0,Very not confident,More than few per week,2,4,4,4,NA,0,2,4,4,go up,0,NA,extremely wrong,10,1,Negative formal sanction,1,40,30,200,0,0,0,0,Much better,Slightly better,60,0,20,Very easy,Both,1,5,Section 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17766,FSM,Pohnpei,U,NA,NA,NA,U,0,Proposed,0,,fsm1@rare.org,b0a9fe2d-7d88-41bd-8a57-670e427b5685,2020-12-07T18:32:50,2020-12-03T18:31:13,2020-12-04T00:41:10,RARE,Section 3,Child,M,Christian,,0,,1,4,20,NA,NA,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,70,,NA,NA,1,0,1,1,1,0,,Independently,,A few times,1-2 per week,Declined slightly,0,0,1,0,0,0,0,Not by boat,Improves slightly,1,1,NA,1,NA,0,0,1,NA,1,NA,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,NA,,NA,1,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sufficient,4,4,4,2,4,2,2,2,4,Agree,-1,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,,NA,NA,0,Agree,10,na,NA,-1,-1,-1,-1,-1,,Disagree,Agree,Fisheries Management Body,na,0,0,10,0,0,Yes,Sometimes,Good,Never,0,,0,Not confident,Few per week,2,2,4,4,NA,0,2,4,4,go up,0,NA,extremely wrong,10,1,Negative formal sanction,1,30,50,200,0,0,0,0,Neither,Much better,50,0,10,Easy,Both,1,5,Section 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17767,FSM,Pohnpei,U,NA,NA,NA,U,0,Proposed,0,,fsm1@rare.org,f47380be-bae7-4c27-af82-c13f88f9c882,2020-12-07T18:32:49,2020-12-04T00:43:48,2020-12-07T03:40:26,RARE,Section 3,Household head,M,Christian,,0,,1,6,80,NA,NA,3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,1,0,0,,Independently,,A few times,1-2 per week,Improved slightly,0,0,1,0,0,0,0,Not by boat,Stays the same,1,1,NA,1,NA,0,0,0,0,1,NA,0,0,1,NA,0,0,0,0,0,0,1,NA,0,0,0,0,1,NA,0,0,NA,,NA,1,1,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sufficient,4,4,4,2,4,2,4,2,4,Agree,-1,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,,NA,NA,0,Agree,10,na,NA,-1,-1,-1,-1,-1,,Disagree,Agree,Fisheries Management Body,na,0,0,10,0,0,Yes,Sometimes,Good,Never,0,,0,Very not confident,Few per week,4,4,4,4,NA,0,2,4,4,go up,0,NA,extremely wrong,10,1,Negative formal sanction,1,40,60,200,0,0,0,0,Slightly better,Much better,50,0,20,Very easy,Both,1,5,Section 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17768,FSM,Pohnpei,U,NA,NA,NA,U,0,Proposed,0,,fsm1@rare.org,b7a20a33-1695-4d44-a3c4-f788749a4519,2020-12-07T18:32:51,2020-12-03T18:12:06,2020-12-03T18:30:27,RARE,Section 3,Household head,M,Christian,,0,,1,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,0,0,0,,Independently,,Once or never,A few times,Declined slightly,0,0,1,0,0,0,0,Not by boat,Improves slightly,1,1,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,,NA,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sufficient,4,4,4,2,4,2,2,4,4,Agree,-1,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,pworihnmwohmw,NA,NA,0,Agree,10,na,NA,-1,-1,-1,-1,-1,,Disagree,Agree,Fisheries Management Body,na,0,0,10,0,0,Yes,Sometimes,OK,Never,0,,0,Not confident,Few per week,2,4,4,4,NA,0,2,2,4,go up,0,NA,extremely wrong,10,1,Negative formal sanction,1,20,0,100,0,0,0,0,,,30,0,10,Easy,Both,1,5,Section 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17769,FSM,Pohnpei,U,NA,NA,NA,U,0,Proposed,0,,fsm1@rare.org,69e48915-167e-4599-8115-ebc08249b2da,2020-12-07T18:32:56,2020-12-02T20:21:12,2020-12-03T15:05:21,RARE,Section 2,Household head,M,Christian,,0,,1,6,70,NA,NA,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,0,1,0,,Independently,,Once or never,A few times per month,Stayed the same,0,0,1,0,0,0,NA,Not by boat,Improves slightly,1,0,0,1,NA,0,0,0,0,1,NA,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,,Sufficient,4,4,4,2,4,2,4,2,4,Agree,-1,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,"pworihnmwomw,sohte",NA,NA,0,Agree,10,na,NA,-1,-1,-1,-1,-1,,Disagree,Agree,Fisheries Management Body,na,0,0,10,0,0,Yes,Sometimes,OK,Never,0,,0,Not confident,Few per week,2,4,4,4,NA,0,2,4,4,go up,0,NA,extremely wrong,10,1,Negative formal sanction,1,30,20,150,0,0,0,0,Slightly better,Slightly better,30,0,10,Very easy,Both,1,5,Section 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17770,FSM,Pohnpei,U,NA,NA,NA,U,0,Proposed,0,,fsm1@rare.org,6a138895-74d9-4ff2-a432-54570a25b517,2020-12-07T18:32:55,2020-12-03T15:05:44,2020-12-03T17:05:58,RARE,Section 2,Household head,M,Christian,,0,,1,3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,80,,NA,NA,1,0,0,0,0,0,,Independently,,A few times,1-2 per week,Declined slightly,0,0,1,0,0,0,0,Not by boat,Stays the same,1,1,NA,1,NA,0,0,1,NA,1,NA,0,0,1,NA,1,NA,0,0,0,0,0,0,0,0,0,0,1,NA,1,NA,NA,,NA,1,1,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sufficient,4,4,4,2,4,2,2,2,4,Agree,-1,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,"pworinmwohmw,Sohte kosonned an sais an mwahmw pwukat",NA,NA,0,Agree,10,na,NA,-1,-1,-1,-1,-1,,Disagree,Agree,Fisheries Management Body,na,0,0,10,0,0,Yes,Sometimes,Good,Never,0,,0,Not confident,Few per week,2,2,4,4,NA,0,2,4,4,go up,0,NA,extremely wrong,10,1,Negative formal sanction,1,50,0,500,0,0,0,0,Slightly better,Much better,150,50,NA,Very easy,Both,1,5,Section 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17771,FSM,Pohnpei,U,NA,NA,NA,U,0,Proposed,0,,fsm1@rare.org,7d3e8f01-60da-4990-a693-cecd16e9e79f,2020-12-07T18:32:54,2020-12-03T17:06:33,2020-12-03T17:43:27,RARE,Section 2,Household head,M,Christian,,0,,1,3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,80,,NA,NA,1,0,0,0,0,0,,Independently,,Once or never,A few times,Declined slightly,1,1,1,0,0,0,0,Own,Improves slightly,1,1,NA,1,NA,0,0,1,NA,1,NA,0,0,1,NA,1,NA,0,0,0,0,0,0,0,0,0,0,1,NA,1,NA,NA,,NA,1,1,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sufficient,4,4,4,2,4,2,4,2,4,Agree,-1,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,"arohng,Sohte kosonned en sais  an mwahmw  menet",NA,NA,0,Agree,10,na,NA,-1,-1,-1,-1,-1,,Disagree,Agree,Fisheries Management Body,na,0,0,10,0,0,Yes,Sometimes,OK,Never,0,,0,Very not confident,Few per week,2,4,4,4,NA,2,2,4,4,go up,0,NA,extremely wrong,10,1,Negative formal sanction,1,40,0,400,0,0,0,0,Slightly better,Much better,70,100,50,Very easy,Myself,1,5,Section 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
