id,country,level1_name,level2_name,level3_name,lat,lon,ma_name,ma_area,ma_status,reserves,reserve_status,username,submissionid,updatedat,startformtimestamp,endformtimestamp,2_affiliation,3_community,5_hh_status,6_gender,8_religion,8_religion_other,9_region_member,9_region_name,10_mpa_important,11a_months_farming,11a_income_farming,11b_months_harvesting,11b_income_harvesting,11c_months_fishing_artisanal,11c_income_fishing_artisanal,11d_months_fishing_industrial,11d_income_fishing_industrial,11e_months_buying_trading,11e_income_buying_trading,11f_months_processing,11f_income_processing,11g_months_aquaculture,11g_income_aquaculture,11h_months_extraction,11h_income_extraction,11i_months_tourism,11i_income_tourism,11j_months_other_wage,11j_income_other_wage,11k_other_source,11k_months_other,11k_income_other,12a_fishing_men,12b_fishing_women,12c_fishing_children,13a_processing_men,13b_processing_women,13c_processing_children,14_responsibilities_other,16_hh_main_fisher,16_hh_other_fisher,17_fishing_low_profit,18_fishing_high_profit,19_current_fish_catch,20a_gear_hand,20b_gear_stationary_net,20c_gear_mobile_net,20d_gear_stationary_line,20e_gear_mobile_line,20f_gear_explosives,20g_gear_other,21_boat_owner_status,22_catch_5yrs,23_job_secure,24a_item_radio_no,24a_item_radio_value,24b_item_tv_no,24b_item_tv_value,24c_item_satellite_no,24c_item_satellite_value,24d_item_phone_no,24d_item_phone_value,24e_item_washing_maching_no,24e_item_washing_machine_value,24f_item_generator_no,24f_item_generator_value,24g_item_fridge_no,24g_item_fridge_value,24h_item_motorboat_no,24h_item_motorboat_value,24i_item_outboard_no,24i_item_outboard_value,24j_item_inboard_no,24j_item_inboard_value,24k_item_sailboat_no,24k_item_sailboat_value,24l_item_bicycle_no,24l_item_bicycle_value,24m_item_motorcycle_no,24m_item_motorcycle_value,24n_item_car_no,24n_item_car_value,24o_item_internet_no,24o_item_internet_value,24p_item_other_no,24p_item_other_specify,24p_item_other_value,25a_financial_bank,25b_financial_micro,25c_financial_ngo,25d_financial_lender,25e_financial_insurance,25f_financial_other,26_fishing_income_save,27a_emergency_personal,27b_emergency_family,27c_emergency_friend,27d_emergency_entrepreneur,27e_emergency_savings_club,27f_emergency_lender,27g_emergency_commercial_ind,27h_emergency_commercial_group,27i_emergency_microfinance_ind,27j_emergency_microfinance_group,27k_emergency_ngo_ind,27l_emergency_ngo_group,27m_emergency_insurance,27n_emergency_other,28_buyer_loans,28_loan_purpose,29_family_income,30_trust_local_decision,30_trust_regional_decision,30_trust_community,30_trust_village_alert,30_trust_religious_leaders,30_trust_ngo,30_trust_fishers_community,30_trust_fishers_other,30_trust_community_neighbors,31_my_community_ability,32_fishery_benefit_equal,33_ma_familiar,34_gear_restrictions,35a_ma_gear_nets,35b_ma_gear_dynamite,35c_ma_gear_hookline,35d_ma_gear_harpoon,35e_ma_gear_trawl,35f_ma_gear_mosquito,35g_ma_gear_poison,35h_ma_gear_gillnet,35i_ma_gear_gamboa,35j_ma_gear_quinia,35k_ma_gear_other,36_fish_size_restriction,37_fish_catch,37_ability_min_size,37_ability_max_size,38_reserve_fishing_allowed,39_ma_boundaries_aware,40_reserve_boundaries_aware,41_ma_fishers_allowed,42a_problem_regulation,42b_problem_restricted_gear,42c_problem_undersize,42d_problem_inside_reserve,42e_problem_unauthorized,43_ma_benefits,43_ma_benefits_opinion,46_represent_interests,47_represent_contributions,49_enforcement_responsible,50_ma_punishment,51a_fishers_gear_not_permitted,51b_fishers_reserves,51c_fishers_ma_area,51d_fishers_violate_fish_size,51e_fishers_caught,52_ma_benefit_5yrs,53_encourage_regulations,54_food_availability,55_worry_food,56_reduce_meal_size_adult,57_reduce_meal_size_frequency,58_reduce_meal_size_child,59_food_procurement,60_hh_fish_consumption,61a_current_regulations,61b_catch_recording,61c_community_participation,61d_strong_enforcement,61e_violations_decrease_profit,61f_rights_distribution_fair,61g_fishing_change_behavior,61h_individual_behavior,61i_help_neighbors,62_reserve_compliance,63_fishing_in_reserve,63_times_fishing_reserve,64_wrong_fishing_reserve,65_no_wrong_fishing_reserve,66_response_fishing_reserve,66_reaction_fishing_reserve,67_reserve_boundry,68_fish_eaten,68_fish_sold,70_hh_average_income,71_post_hours_man,71_post_income_man,71_post_hours_woman,71_post_income_woman,72_current_economic,73_future_economic,74_housing_costs,75_luxury_goods,76_fishing_costs,77_hh_ends_meet,78_financial_decisions,79_allow_reinterview,79_interview_years,level4_name,35e_ma_gear_traps,35f_ma_gear_longline,35g_ma_gear_other,35a_ma_gear_gillnet,35b_ma_gear_loop,35d_ma_gear_matapi,35e_ma_gear_longline,35f_ma_gear_handline,35g_ma_gear_rag,35h_ma_gear_trawl,35i_ma_gear_mesh,35j_ma_gear_poison,35k_ma_gear_net,35l_ma_gear_cover,35m_ma_gear_corral,35n_ma_gear_bacamento,35o_ma_gear_other,ma_gear_other_desc,35k_ma_gear_other_desc
17486,MOZ,Nampula,Memba,NA,-14.002289,40.552998,Simuco,25080,NA,NA,NA,memba@clrmail.com,f517d88c-9576-492c-9485-d2071b440d5b,NA,NA,NA,RARE,memba,Household head,M,Muslim,,1,nahavara,1,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,0,0,0,0,1,1,,NA,0,0,0,0,0,,NA,0,1,0,0,0,0,0,NA,0,NA,0,NA,0,0,NA,,Tight,5,5,5,5,4,4,5,5,5,Agree,1,NA,NA,,,,,,,,,,,,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,Very good,Often,0,,0,Confident not,Few per week,NA,NA,NA,NA,NA,NA,NA,NA,NA,go up,NA,NA,extremely wrong,6,1,negative formal sanction,1,5,160,2500,12,5300,0,0,Neither,Slightly better,350,0,NA,Fairly easy,Myself,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17487,MOZ,Nampula,Memba,NA,-14.002289,40.552998,Simuco,25080,NA,NA,NA,memba@clrmail.com,49449e8c-ff15-410b-9cf7-e64fddb01e93,NA,NA,NA,RARE,memba,Household head,F,Muslim,,1,nahavara,1,11,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,NA,0,0,0,NA,0,,NA,0,1,0,0,0,0,0,NA,0,NA,0,NA,0,0,NA,,Sufficient,5,5,5,5,5,5,5,5,5,Agree,1,NA,NA,,,,,,,,,,,,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,Good,Sometimes,0,,NA,Confident not,Few per week,NA,NA,NA,NA,NA,NA,NA,NA,NA,go up,NA,NA,very wrong,10,1,negative formal sanction,1,5,NA,1500,NA,NA,NA,NA,Neither,Slightly better,200,0,NA,Fairly easy,Myself,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17488,MOZ,Nampula,Memba,NA,-14.002289,40.552998,Simuco,25080,NA,NA,NA,memba@clrmail.com,9c88f220-bef2-4af0-9973-a05950b69174,NA,NA,NA,RARE,memba,Household head,F,Muslim,,1,nahavara,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,0,1,0,NA,NA,NA,"captura de polvo,  crustáceos ",Other,pescando sem barco,3-4 per week,7 per week,Stayed the same,1,0,0,0,0,0,0,Not by boat,Improves slightly,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,NA,0,0,0,0,0,,0,1,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,,Sufficient,5,5,5,5,5,5,5,4,5,Strongly agree,1,1,1,Permitted,Not permitted,Permitted,Permitted,Permitted,Not permitted,Not permitted,Permitted,Permitted,Not permitted,cerco sem rede mosquitrira,1,peixe carapau jovenis,1,1,0,Agree,8,With authorization,0,1,1,1,0,1,Controlar e fazer respeitar o utilizadores de recursos,Agree,Agree,Other,Strong,2,NA,0,NA,10,Yes,No regulations,OK,Sometimes,0,,0,Confident not,Few per week,5,5,5,5,NA,4,5,5,5,go up,NA,NA,extremely wrong,10,1,negative formal sanction,1,6,150,3700,NA,NA,NA,NA,Neither,Slightly better,260,0,2000,Fairly easy,Myself,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cerco sem rede mosquitrira
17489,MOZ,Nampula,Memba,NA,-14.002289,40.552998,Simuco,25080,NA,NA,NA,memba@clrmail.com,5689ed6a-c478-415c-97f9-0ea58c876317,NA,NA,NA,,memba,Household head,M,Muslim,,1,nahavara,1,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,,NA,0,0,0,0,0,,NA,1,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,NA,,Sufficient,5,5,5,5,5,5,5,5,5,Agree,1,NA,NA,,,,,,,,,,,,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,Very good,Sometimes,0,,0,Very confident not,Few per week,NA,NA,NA,NA,NA,NA,NA,NA,NA,go up,0,NA,extremely wrong,10,1,negative formal sanction,1,6,200,3800,14,3500,4,1500,Slightly better,Slightly better,150,0,NA,Fairly easy,Myself,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17490,MOZ,Nampula,Memba,NA,-14.002289,40.552998,Simuco,25080,NA,NA,NA,memba@clrmail.com,05e5243f-75a4-47b7-816f-75cde2d99f15,NA,NA,NA,RARE,memba,Spouse,F,Muslim,,1,nahavara,1,8,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,0,0,0,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,NA,0,0,0,0,1,,NA,0,0,0,0,0,mpesa,NA,0,1,0,0,0,0,0,NA,0,NA,0,NA,0,0,NA,,Sufficient,5,5,5,5,5,4,5,5,5,Strongly agree,1,NA,NA,,,,,,,,,,,,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,OK,Sometimes,0,,0,Confident not,Few per month,NA,NA,NA,NA,NA,NA,NA,NA,NA,go up,NA,NA,extremely wrong,10,1,negative formal sanction,1,5,NA,2300,NA,NA,NA,NA,Neither,Slightly better,200,50,NA,Easy,Both,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17491,MOZ,Nampula,Memba,NA,-14.002289,40.552998,Simuco,25080,NA,NA,NA,memba@clrmail.com,d9e186f2-f48a-42bf-91d0-f7c5ffdd71dd,NA,NA,NA,RARE,memba,Household head,M,Muslim,,1,nahavara,1,8,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,NA,0,0,0,0,0,,NA,0,1,0,0,0,0,0,NA,0,NA,0,NA,0,0,NA,,Sufficient,5,5,5,5,5,5,5,5,5,Agree,1,NA,NA,,,,,,,,,,,,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,Good,Sometimes,0,,0,Confident not,Few per month,NA,NA,NA,NA,NA,NA,NA,NA,NA,go up,NA,NA,extremely wrong,10,1,negative formal sanction,1,5,NA,NA,NA,NA,NA,NA,Neither,Slightly better,160,100,NA,With difficulty,Myself,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17492,MOZ,Nampula,Memba,NA,-14.002289,40.552998,Simuco,25080,NA,NA,NA,memba@clrmail.com,b3ea3832-02f8-424b-acc8-8df9755c77f3,NA,NA,NA,RARE,memba,Household head,M,Muslim,,1,nahavara,1,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,NA,0,0,0,0,0,,NA,1,0,1,0,0,0,0,NA,0,NA,0,NA,0,0,NA,,Sufficient,5,5,5,5,5,5,4,4,5,Strongly agree,1,NA,NA,,,,,,,,,,,,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,OK,Sometimes,0,,0,Confident not,Few per week,NA,NA,NA,NA,NA,NA,NA,NA,NA,go up,NA,NA,extremely wrong,9,1,negative formal sanction,1,6,120,NA,16,6000,0,0,Slightly better,Slightly better,300,100,NA,Fairly easy,Both,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17493,MOZ,Nampula,Memba,NA,-14.002289,40.552998,Simuco,25080,NA,NA,NA,memba@clrmail.com,90e62bc5-14fb-499e-b775-bd6e0c93387d,NA,NA,NA,RARE,memba,Household head,F,Muslim,,1,nahavara,1,11,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,0,0,0,0,1,1,,NA,0,0,0,0,0,,NA,0,0,1,0,0,0,0,NA,0,NA,0,NA,0,1,NA,,Tight,5,5,5,5,5,5,5,4,5,Neither,1,NA,NA,,,,,,,,,,,,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,OK,Sometimes,0,,0,Very confident not,Few per week,NA,NA,NA,NA,NA,NA,NA,NA,NA,go up,NA,NA,extremely wrong,10,1,negative formal sanction,1,5,NA,1000,NA,NA,NA,NA,Neither,Slightly better,300,NA,NA,Fairly easy,Myself,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17494,MOZ,Nampula,Memba,NA,-14.002289,40.552998,Simuco,25080,NA,NA,NA,memba@clrmail.com,c7262294-ea48-4141-9f00-fec142700691,NA,NA,NA,RARE,memba,Household head,F,Muslim,,1,nahavara,1,10,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA,0,0,0,0,0,,NA,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,NA,,Sufficient,5,4,5,5,5,4,5,5,5,Strongly agree,1,NA,NA,,,,,,,,,,,,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,OK,Often,0,,0,Confident not,Few per week,NA,NA,NA,NA,NA,NA,NA,NA,NA,go up,NA,NA,extremely wrong,10,1,negative formal sanction,1,3,NA,1600,NA,NA,NA,NA,Slightly worse,Slightly better,200,0,NA,With difficulty,Myself,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17495,MOZ,Nampula,Memba,NA,-14.002289,40.552998,Simuco,25080,NA,NA,NA,memba@clrmail.com,7d2315c6-27ca-43ee-86a8-b62da182ea1d,NA,NA,NA,RARE,memba,Household head,M,Muslim,,1,Nahavara,1,10,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,NA,0,1,0,0,0,0,0,NA,0,NA,0,NA,0,0,NA,,Tight,5,5,5,4,4,5,5,4,5,Agree,1,NA,NA,,,,,,,,,,,,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,Good,Sometimes,0,,0,Confident not,Few per week,NA,NA,NA,NA,NA,NA,NA,NA,NA,go up,NA,NA,extremely wrong,9,1,negative formal sanction,1,4,NA,1800,NA,NA,NA,NA,Neither,Slightly better,150,200,NA,Fairly easy,Myself,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17496,MOZ,Nampula,Memba,NA,-14.002289,40.552998,Simuco,25080,NA,NA,NA,memba@clrmail.com,cbf7fb76-f42d-4e1b-b140-7259c6306bee,NA,NA,NA,RARE,memba,Household head,M,Muslim,,1,Mpupo Nacopo,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,0,0,0,,Salaried laborer,,1-2 per week,3-4 per week,Declined a lot,1,0,0,0,0,0,0,Own,Declines a lot,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,,Insufficient,4,5,5,4,5,4,4,5,4,Strongly agree,1,1,0,,,,,,,,,,,,0,,NA,NA,0,Agree,10,Community only,1,0,0,0,0,1,Mobilizando os pescadores a não pescar na reserva,Agree,Agree,Fisheries Management Body,Strong,10,10,10,10,10,Yes,Sometimes,Very bad,Sometimes,1,Some months,1,Certain,Few,4,5,4,5,NA,4,5,4,5,go up,0,NA,very wrong,10,0,,1,4,20,200,7,10000,0,0,Much worse,Much worse,500,0,0,With great difficulty,Myself,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17497,MOZ,Nampula,Memba,NA,-14.002289,40.552998,Simuco,25080,NA,NA,NA,memba@clrmail.com,97a75ab8-56cb-4e67-9d66-a3da1030eca3,NA,NA,NA,RARE,memba,Household head,M,Muslim,,1,Mpupo Nacopo,1,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,NA,NA,,NA,1,0,1,0,0,0,0,NA,0,NA,0,NA,0,0,NA,,Insufficient,4,5,4,5,4,3,5,4,5,Strongly agree,1,NA,NA,,,,,,,,,,,,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,Very bad,Sometimes,1,Almost every month,1,Certain,Few,NA,NA,NA,NA,NA,NA,NA,NA,NA,go up,0,NA,very wrong,10,1,negative formal sanction,1,4,100,150,4,10000,0,0,Much worse,Slightly worse,100,0,0,With great difficulty,Myself,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17498,MOZ,Nampula,Memba,NA,-14.002289,40.552998,Simuco,25080,NA,NA,NA,memba@clrmail.com,c6f1f301-62bb-4195-8769-e088668f78c3,NA,NA,NA,RARE,memba,Household head,M,Muslim,,1,Mpupo Nacopo,1,6,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,,0,0,0,0,0,0,,NA,1,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,NA,,Insufficient,4,4,5,5,5,3,4,5,4,Strongly agree,1,NA,NA,,,,,,,,,,,,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,Very bad,Sometimes,1,Some months,1,Certain,Few,NA,NA,NA,NA,NA,NA,NA,NA,NA,go up,0,NA,very wrong,10,1,negative informal sanction,1,4,100,200,4,10000,0,0,Much worse,Much worse,40,0,0,With great difficulty,Myself,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17499,MOZ,Nampula,Memba,NA,-14.002289,40.552998,Simuco,25080,NA,NA,NA,memba@clrmail.com,5fb2a799-3d8b-4074-9b07-96c94c3c1a33,NA,NA,NA,RARE,memba,Household head,M,Muslim,,1,Mpupo Nacopo,1,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,NA,1,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,NA,,Sufficient,4,5,4,5,5,3,5,4,5,Strongly agree,1,NA,NA,,,,,,,,,,,,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,Very bad,Sometimes,1,Almost every month,1,Certain,Few,NA,NA,NA,NA,NA,NA,NA,NA,NA,go up,0,NA,very wrong,10,1,negative formal sanction,1,4,100,150,4,10000,0,0,Slightly worse,Much worse,40,0,0,With difficulty,Myself,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17500,MOZ,Nampula,Memba,NA,-14.002289,40.552998,Simuco,25080,NA,NA,NA,memba@clrmail.com,d4f35271-6c70-4553-8211-39e1efa76e18,NA,NA,NA,RARE,memba,,M,Muslim,,1,Mpupo Nacopo,1,8,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,NA,1,0,1,0,0,0,0,NA,0,NA,0,NA,0,0,NA,,Insufficient,5,4,5,4,4,3,5,4,5,Strongly agree,1,NA,NA,,,,,,,,,,,,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,Very bad,Sometimes,1,Almost every month,1,Certain,Few,NA,NA,NA,NA,NA,NA,NA,NA,NA,go up,0,NA,very wrong,10,1,negative informal sanction,1,4,0,100,0,0,0,0,Much worse,Slightly worse,40,0,0,With great difficulty,Myself,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17501,MOZ,Nampula,Memba,NA,-14.002289,40.552998,Simuco,25080,NA,NA,NA,memba@clrmail.com,adff9879-e972-4386-84e2-4427025af642,NA,NA,NA,RARE,memba,Household head,M,Muslim,,1,mpupo Nacopo,1,11,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,,0,0,0,0,0,0,,NA,1,0,1,0,0,0,0,NA,0,NA,0,NA,0,0,NA,,Insufficient,5,4,5,4,5,3,5,5,4,Strongly agree,1,NA,NA,,,,,,,,,,,,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,Very bad,Sometimes,1,Almost every month,1,Certain,Few,NA,NA,NA,NA,NA,NA,NA,NA,NA,go up,0,NA,very wrong,10,1,negative informal sanction,1,3,100,120,1,10000,0,NA,Much worse,Much worse,40,0,0,With great difficulty,Myself,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17502,MOZ,Nampula,Memba,NA,-14.002289,40.552998,Simuco,25080,NA,NA,NA,memba@clrmail.com,cdc589f6-2dbd-49dc-a6a8-e95a4f8d3128,NA,NA,NA,RARE,memba,Household head,M,Muslim,,1,Mpupo  Nacopo,1,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,,0,0,0,0,0,0,,NA,1,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,NA,,Insufficient,4,5,4,5,4,3,4,5,5,Strongly agree,1,NA,NA,,,,,,,,,,,,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,Very bad,Sometimes,1,Some months,1,Certain,Few,NA,NA,NA,NA,NA,NA,NA,NA,NA,go up,0,NA,very wrong,10,0,,1,3,100,120,1,4,0,0,Slightly worse,Much worse,40,0,0,With great difficulty,Myself,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
