submissionid,ma_id,45_leadership_position
412d3ef0-da01-482c-ac9f-a0fd6287bba5,56,No
66424f68-26ca-4c1b-b77c-8b9dd9f34257,67,No
b0e70af5-6286-4ba2-bc75-0130707a6e09,67,Yes male
57f9e871-bfe3-4209-972d-87b15787c277,67,No
082c6aa6-7c84-46d8-b7bf-49c9d26807dd,56,No
ccd1cae0-a5b4-4f66-a5ea-5b7231b2dbb5,56,No
36e4caf5-68de-47c1-a8f2-ffbe7ac0c9c1,56,No
9537e6e3-980e-4e74-907c-d8c17995c4c8,59,No
ce883381-a8f8-469b-a58f-5003b5ebcb5c,59,No
13ac0c84-431e-4579-b4f3-524e4bfcc738,51,No
f4147362-5bca-4702-80a0-68f01ef8cd86,51,Not sure
2b2b2b35-95dc-4e2f-a0c2-ecd1f6282323,51,Not sure
f5b63a91-5411-4c17-a6c8-ae9a342c4bd4,174,No
f4b2d4a0-3c16-45c3-a2a0-2acce29e6716,174,No
71da4e70-1a30-48f4-87ad-9ede2e89bb54,56,No
80c64c7c-b09f-427b-8b5d-b6b53e085b5b,56,No
2ebb578e-f6fd-4cc6-a520-c46e53b56f47,56,No
cdaddd08-eaa8-462a-99d7-903c50cd5cc3,51,No
49979258-029c-45e2-bd59-0c44fee6617a,51,No
0ca9185e-6c43-4432-ab11-a01e84c3b750,51,No
7bcd5613-0d6c-4e17-9986-009bfaff889a,51,Not sure
df5a77a7-2df0-4ba9-83fc-e606618cc8c3,56,Yes male
cc824e2f-944d-41ed-85fd-0f12e8327e7a,56,No
4dd47bc0-6338-4d2d-aa77-238b77007f78,56,No
21a59096-5c16-4809-a6a3-a44eb65caecd,56,No
4fd2fa92-facd-46c1-b7ba-b0637910b93d,56,No
6f21ed7c-9712-416f-97d3-7b3514724bb9,67,Yes male
1fd7a14f-af74-4524-9f22-4da0e0a5fe88,67,Yes male
e1f8306b-aebf-4615-a54f-bea99fcbf190,67,No
97f9f957-c7dc-48b0-af5c-cca397932558,59,No
bc3a46c9-6ef0-4c0c-a265-98fc6b1938b8,59,No
483413ef-5d69-4389-a37b-9268db06d283,59,No
350139df-fecc-419e-8892-1026fc8751cd,51,No
2216fc36-d851-4129-b3fa-792f8a18432a,51,No
015c0309-8396-4a8e-9cf9-5ab3f4dbee04,51,No
5e15eb60-4d69-4e5a-9a83-e96ff6be9dae,56,No
dc852485-82ea-4327-9f8c-fc413fbe75ac,56,No
1f567ec4-7350-4eaf-b066-9a1606acb6b0,56,No
f505f174-f5b2-4491-9b79-9808366e94e2,56,No
80ccd3b8-7ec7-44a8-aa4c-dd3bd3225b08,51,No
748122b4-e440-4097-a0b1-08ab41b577bf,51,No
14219a97-91e6-43ff-bcaf-5a0146aafa8c,56,Yes male
53bcf913-ab70-40a8-b126-81c71ee2e95b,56,No
003bc930-69c7-47ff-a4ae-3f6a8a7765b9,56,No
94eea3a2-1826-4930-bb46-2bb234e7a109,56,No
58859caa-e6e0-4c2f-853c-147f5d28d090,56,No
ff677d53-1bed-44a8-999e-df0ce5cedf1e,67,Yes male
1186b584-1211-4a1a-a0d3-58ada15a0a26,75,No
b20cfe39-c8e0-492b-b128-ea4be6c29746,56,No
dcc52bed-3ebf-4513-9325-b4c020a53dea,56,No
5d8d9494-57f3-49f7-b4fd-1a5909d458c4,56,No
47e5e9b8-509b-43b7-b10d-22190fa89e60,56,No
31ae392c-56b0-4d24-a414-96ede9981b58,59,No
64c4f906-6ed0-418e-9113-20320bb76250,59,No
a192813f-a939-445b-858f-cf646b327cd7,59,No
22a48f02-5a99-45ff-addd-64928ae451da,51,No
3c5e33b4-90d7-4900-8d97-ccefecda86fc,51,Not sure
fc8de6e3-c805-4c1d-98aa-006efce6b7ac,51,Yes male
e311bb49-f6c9-404f-8c98-aec2838c6c23,51,No
0ac9d34d-4d75-40d6-acb6-814d6164b1ef,56,No
cf5172ac-f341-49a7-8a29-ee94d7f008a6,56,No
dff2f843-5f3a-47d5-95a4-3996c0d96044,56,No
f856ba98-fcc7-406d-87a7-1866219c983d,51,No
4f2579c0-0ddc-4ef0-b5e0-13005887ec69,56,No
b5977c4b-cb86-48e4-8d62-7bdaea8a9578,56,No
db8cf6d5-bc58-427d-8b49-5da568da221f,56,No
0d71da87-2779-459d-836a-6cfe0b4ef8ea,56,No
99321b46-d53d-435c-bae0-12562ee41c7e,56,No
47932527-0f99-425c-b542-2afc95da9076,56,No
d70d1530-1969-4ee4-a71a-ad8dd39ba333,56,No
4aed8f0f-aa75-40e4-a300-8fff30c15125,56,No
09d1daed-835f-4b82-b1fd-2b8bf1093794,59,No
27f8482f-fe6f-4a08-8f28-b8f6fa1b10a5,51,Yes male
23b43219-8836-4728-8325-c35dbf631198,51,Yes male
4c4db1a5-4369-4030-84c4-843e037a0a6e,51,Yes male
5c5770cd-c6bb-4154-84c9-febe10c4fa6c,70,No
44399cf2-7454-48e8-a83b-23de0eff1ad6,174,No
38427ea6-8575-46bb-9c9f-7155e878e86a,56,No
b718b32f-a345-4f6f-82c8-40af69f7e262,56,No
bec643a0-2d8d-4472-a40b-c2bfe4d7908a,56,No
a1a3d317-3502-4a58-a98d-a3b9736187e6,56,No
8297c9e5-070b-4602-9fae-b538d7e7eb4a,51,No
9efdbd42-7917-4184-b078-c432a96e4b45,51,No
b1764cd3-e9a1-463b-8210-9b88e1c88a90,51,No
220d6d0b-3f8c-47ab-9ab4-3505f4acad38,51,No
e767b35b-5e86-4949-a97d-3128f54410d7,56,Yes male
ed4b88c5-74e2-4809-84f6-84df952fd77d,56,No
fdb98aea-08db-474f-8655-3514a6b0d048,56,No
e68a6d78-2f81-4777-9388-224716697c75,56,No
40381df5-5239-40c2-8687-4c6e7aa5165a,56,No
4953b548-fb42-4b12-ace8-d958bad1e414,56,No
a8f77db9-b9f8-4eb2-8122-84fc69160261,67,No
b73cfc72-3254-4921-8ef8-0b4e90b18c66,56,No
6a72ba94-7a83-4c66-8f65-6276a1353283,67,Yes male
1a795a09-d9a4-4981-b55f-82aec22e1314,56,No
48822592-8766-490c-bd73-9db0a1977e90,56,No
07467e9a-684d-4a15-8cab-8ddce46b2d95,56,No
11519137-3c03-4d72-92f8-4949ba4e551e,56,No
9611e825-1369-479f-8af7-32f2ee5d1a0a,59,No
f5924aff-1acf-4a88-9638-29fe336876c8,59,No
1737fe9d-a460-43f4-b870-2ebe62150cbc,59,No
ddd4b893-6d16-4515-b90d-9c67eee5290b,51,No
25ad24e4-edfd-48bc-8dae-b0beac341383,51,No
502bebe2-b69d-456d-9b9d-bfd58b281f2e,51,No
3be13768-b2b2-480b-98a4-efcfaed30cde,51,No
ae8673b5-28fa-4618-acc0-8c0e90dd3fb9,51,No
0a29f2d1-8bba-4f6d-8d5d-695625c9457c,56,Yes male
72c13521-8e70-4a8f-b803-fdfc25ba265d,51,No
ffaaaddd-30b2-4e2a-b88d-544a36545fce,51,No
1c68281d-8b8c-492f-8db6-7542fe0bd320,51,No
4dbcdf89-85a8-400f-bcd5-384b576709a1,56,No
4b396478-f6e5-453c-9fd4-80e0c0a8c8b3,56,No
68271820-f634-440d-8eef-aeaba49981aa,56,No
0d4160a7-1a7f-49e7-a72d-43055c49f488,56,No
e40a7c1e-6f7a-4dfe-a21c-e1f6f5a42f84,56,No
f829ecca-77b0-4787-841f-c7a324367109,56,No
8287d13c-8758-44df-8fa2-47b90fa104bb,56,No
039701ac-2e06-4684-98b6-d0b4c6a16e63,56,No
73e4c94d-bca4-49b4-9730-ee081b30d91c,67,Yes male
6c0aa871-9d9c-43d8-9244-c1c3e1f8d06d,56,No
faa7ab53-7912-4dbd-914b-a4f8e354576e,56,No
9aad3abf-46e2-44b0-9419-41d0ee495104,56,No
9f6b619c-a05c-4846-b008-fa16ad569624,56,No
f7e4892c-5edb-4a16-8c3e-057a81ba273f,59,No
23dd1c13-5c95-4902-946e-56441c0ecba0,59,No
ec3810ab-67dd-43ae-96fa-a73d166c5580,59,No
216abcb2-c13f-4719-9994-5080a6102299,51,Yes female
8beb54e9-def2-4d21-9d30-b03e64b4969c,51,Yes male
4c740661-7076-4e6e-8343-3b6e3eb6fc64,51,Not sure
1a3531d8-8210-4900-90e4-51ad468c6537,51,Not sure
a8331e02-191a-40e5-b779-a6b6cf0fb330,51,No
a2d71b33-5490-47bf-93cd-5dd0512dae64,70,No
050fbc3b-c17f-4a52-93b1-aeff91701039,56,No
79c3805a-eada-45f8-b1e6-9f94197f4931,56,No
7ec5bfc2-4289-4018-aadc-bb6743da722e,56,No
24f7b1d6-19c4-42ce-bd59-211077eff606,56,No
f3af3a51-e7ec-4211-9e97-9f5165751538,56,No
9a7841b9-1a03-4793-8ce2-1fdb5912438c,56,No
c5e6a29f-c2a4-4517-80df-54881a622755,51,No
62543319-003b-4076-8e3d-3155bf6d90ae,51,No
2e141571-b6ad-430b-b430-8a8d836e383f,51,No
3c938ff7-9b6a-4843-baaa-a6710e547eda,56,No
167cd977-4487-4269-8ae2-e8166e0eb68c,56,No
c2af084a-7365-44fc-8323-75d57a86f927,56,No
824967a3-c76e-4d9f-946b-ed455d1cca49,67,Yes male
43e1ce8c-a91a-477b-a59e-8fb320b93479,56,No
c7660600-dbea-4da4-bdc0-141d3607c049,56,No
ad9337d0-22f0-4aa2-8812-208e97e3cacf,56,No
3c194a91-0941-49af-8c1a-02abf7b347ac,67,Yes male
9fd181ed-6005-43f8-b5b4-422512183087,56,No
af0da76b-bf17-4799-bb18-938795acdd97,56,No
acd2906b-641b-4e24-b5a4-2f84f516fb26,56,No
1e1ea00a-d162-4bcd-ba23-7cca991bb046,56,No
a317abb5-09fd-4805-a401-bc81670474f8,59,No
fd5acd13-2b5a-40ff-bdc1-23ce0feea6a2,51,Yes male
3343de1d-fdef-4138-9c3e-9c4239f7e853,56,No
4b2fb882-0777-43a9-9f96-27e2d2c7e852,56,No
04737ddd-6bb8-486d-9f02-68883958257e,56,No
3838a3e4-bb3f-4cd4-aeda-f56c9d8107f9,56,No
bc0e8dab-f68a-45f6-b72a-9f086b1fc462,51,No
98a78960-ac61-4d14-a5cf-d084cd81b70d,51,No
e69bf087-5981-4768-84b5-3813ef7bca75,51,No
a0f4abd5-7f8e-4d96-8310-139f8e0e51cb,51,No
2a97078e-9eca-416f-a9de-8228a55f357a,56,No
2839bc08-080a-417e-b30b-462d680b3fcc,56,No
3ee47fee-6e86-4c05-ba3a-6c6fbf0a3f4c,56,No
6537b8d9-58b7-47b7-8756-f996c5e41ff8,67,Yes male
dd7da8b7-931f-4b7e-8182-49555dedd010,67,Yes male
62895b24-6bb4-426d-99eb-0345bff0f4fa,56,No
1060f7c5-be09-426e-829d-b4c4255f505e,59,No
904f18fa-e5ad-4543-8b50-9740b9dd3192,51,No
b9eee724-d2bc-4f02-be5f-dbe9818666bf,51,Yes male
61a67aa2-3a2a-426f-a053-f4d651419482,51,No
67e7e3b3-3531-4297-928c-087c4db74199,56,No
402c5c26-fbe1-41e9-a8a7-3f74f5205584,56,No
7cf37359-d183-4eea-aad0-4f6f5cbd39fc,56,No
42c0bc63-16fd-4fa1-b75e-eaebb3fec704,56,No
2be0ae8c-0a09-4b42-823b-cc9c0a7676ce,56,No
9082bf4c-b79c-4e40-8882-b294c3a2d15a,56,No
2de2ac74-d6ee-4fad-bb7c-fec2894ab07d,56,No
2f64dd7a-7720-4d9c-8f6e-ba38390522a6,56,No
8a2cbb47-305f-4339-861a-763065916df9,51,No
09653418-fb4a-44f3-bd48-fd07dd5ddeed,51,No
9314dff0-0069-4918-9107-bb18ef6f9a02,56,Yes male
d2fb4292-0e84-4a73-a5bf-ac510d5ef4b1,56,No
bf8c2a2a-c580-456b-a008-1d47545ac24c,56,No
66b37820-ccfb-487a-8909-649ec700bcce,67,No
ea0f4783-c80c-4f94-9b49-805c14debe46,56,No
72aef379-98cc-49ca-bada-c8325c025160,56,No
344f3ab8-edac-485b-b88b-d23ebcb676f5,56,No
375c75cf-59a5-4d01-94b5-1e63b1c23316,59,No
a751686d-aad3-408d-9c1d-7ea2a03b4c6a,59,No
134578f7-69d6-421b-8ed4-20576617dc3d,59,No
c8177285-db7a-4c74-840a-b09cf6e537f7,59,No
08adb5d6-6caf-4650-962d-13f7a1e71832,51,No
788b1da1-4f7b-41a4-9e19-df08351ecf3c,51,No
f8b7ae00-8a3d-44ba-a201-67511565de46,51,No
9fd7646f-d18d-45ab-8872-cf10737c43da,51,Not sure
302aa48f-a56e-48b9-aaee-bdc225081a89,51,No
85540e0f-a0ab-4ede-9fa1-6329b619a799,51,No
015c0309-8396-4a8e-9cf9-5ab3f4dbee04,51,Not sure
07fa8c45-1def-4920-9110-63346d4c0710,51,No
c2f86269-a3a8-45c2-95e4-063b2e6c91d3,56,No
04fc5628-dca2-4d5e-9b0b-3ad2f72027f7,56,No
ef7a0eef-f803-4339-a157-0c2f699a85ce,56,No
173950cc-5be2-44d6-b699-6fb47081bf00,56,No
1b7dfc46-380b-4e33-a6c2-187e4f820723,56,No
7f327eee-424b-4f37-9df0-a73f4c1e03d9,51,No
b1712e98-34ba-4e13-8752-e0d9dff05543,51,No
561cbc1f-395d-4524-a52a-1c3839f6adfd,51,No
868445a1-87a0-49e6-b6e4-c36e7aecaccf,51,No
93bd04fa-f106-46dc-aef5-4ca13765d58e,51,No
408626c9-c514-4d35-a0fe-959a81a4f7c4,56,No
1c141752-ea11-4b79-8ec7-e8d4556ee1e0,56,No
f7cdf34b-9bd3-499f-8bd9-668b1e30d402,56,No
00adf347-1026-4494-9718-78ed4254e659,56,Yes male
0c0d3ac8-aaa8-4582-a76e-20a27e04752b,56,No
14cc0fb1-af86-4086-8259-1ef8ab83e12e,56,No
ccb08fc3-2fd9-4d27-aaf6-413d26404398,67,Yes male
b4c89ec1-ba66-44a0-85dd-1b684a145105,67,Yes male
bf0ae793-8770-415c-8aff-4fc2b7281b88,67,Yes male
4ba9833b-7436-4627-9ac7-2e7f798609b9,56,No
8d7b31da-a963-4619-a2cd-259306619701,56,No
e9bd3a1a-60fe-4ed9-9ef5-8f10a46a818c,59,No
3d7651de-ca4c-4fbd-83af-b10aae1af9af,59,No
27eac4a6-6166-4f63-a48b-1c83787ded48,59,No
7bff9c71-43a1-4019-b5d0-f3579f9f69a2,51,Yes male
01b082c9-34df-4f2d-b7d1-a200b1b3a033,51,Yes male
cc1a9ccc-a180-408d-a575-409b638195c9,51,Not sure
3268da9b-a317-4e9d-a8aa-a79498abf33a,174,No
7da61d49-067a-4a0a-89bf-dd3e22c621ef,174,No
3c4b2ce8-fc26-454c-beda-7f8f67123a0c,51,No
77354fa6-ee15-4314-9757-abbb6d92f2be,56,No
e27a6d9d-ccc6-42e6-af57-40548f8e9013,56,No
25e1a552-cc9c-4b24-9393-dcc4246e07bf,56,No
46a4d8b1-0638-4e0d-a019-6ed824498abc,56,No
9867d643-c2c5-4a51-842f-06c013adb5f2,56,Yes male
7e2a37f1-a3eb-4e71-8d53-bf9c11f7fc54,56,No
43ea635c-983f-412d-9057-c7b120bfbdd5,51,No
130f9fef-654b-4ebd-af43-6fefc8f574c2,56,No
59cf9fbe-0010-4314-9886-ec18a7321d51,56,No
f8b47235-363e-498f-82ed-6151e9e0d9cd,56,No
4c01e531-960e-445e-a223-ef0eff4a64e1,56,No
e9d7d84b-8df5-4d20-bb2f-09f5581db0ee,75,No
f581d411-8bf2-417b-a955-e0e8c8f93392,56,No
78fc9e0d-5db6-4c41-b957-3d0fb160b313,56,No
7c040e08-bbdb-4827-b331-59b48f62c130,59,No
382919f5-6c23-4146-86c3-e16d88af89fc,51,Yes male
8409870e-80a1-432e-be37-dd1180c336e6,51,No
2b2b2b35-95dc-4e2f-a0c2-ecd1f6282323,51,No
a56f5d6c-a846-4b64-99bb-651d6700562c,51,No
5fd09948-c695-4a0f-ba11-8fdd10255a3d,51,Yes male
3a4406ed-6213-4313-9056-d354c0768cd4,56,No
4e926568-72fa-4a5e-b390-3182c7b4ba1d,56,No
55e1111a-a2cc-4d82-baae-03b1ea6a1281,51,No
5ba6968f-f5a8-4297-9af1-f98773393669,51,No
ece2014b-97a7-4d12-9f27-1ba94788cece,51,Not sure
93bc0f77-2417-46ff-bc73-1d21abaa203a,51,No
b94f9f1e-5669-425b-b4f1-117118166953,51,No
6689340e-bfd8-4e51-ade6-df868d2a696a,56,No
bd1303a6-0f4c-4aa5-8443-c58bc3581bde,56,No
cbf429b4-49e7-473e-83ce-b7013a4d93ee,56,No
3b4b8501-d4c0-4300-b078-d916f0feec5f,51,No
5257296a-32e2-4a91-8148-a21286e9c90a,67,Yes male
a506772c-5129-453c-b244-dcd3e921f652,67,No
4a7c67b4-4326-49f6-a7fc-0948c00a281a,67,Yes male
9e838e27-b304-4adc-b261-f10765fac9d9,56,No
609b70cf-6e5d-448b-8e72-9bb777da7f8f,56,No
4c21aad1-2c1c-4487-8171-ecc8639c8eab,56,No
62418d29-c80e-43c6-a7ee-1fb8566a6b0d,59,No
b671617a-d828-4cf0-95cc-22c74382784f,59,No
474f25eb-0c92-4fe3-a065-a9dbfb926c89,59,No
ff91e513-098b-4779-997c-fdf92c4db1c9,59,No
427e50e9-800c-4e35-a7d0-67fe0af92c7a,51,No
cc29d212-a6db-43a7-9ecf-42ff38b395ec,51,Not sure
8409870e-80a1-432e-be37-dd1180c336e6,51,Not sure
24216fc6-ae18-4aad-ab8a-379236dcc71d,174,No
9f0e4f32-7808-440f-a7c1-3a377382da3e,56,No
2f166fb1-0c54-4201-a327-3229180929da,56,No
ab47a984-5cf6-4703-80a9-86ab07e5c264,51,No
46d4861d-1640-4ac4-91ab-0ce06742b293,51,Not sure
c7b4dea7-6c93-43d3-afcf-1d49c5409ab3,51,No
4de25d08-671b-4aa7-ab1a-54609a34192c,51,No
c97cbc5b-66cd-4687-a603-73cb6e6b5c2e,67,Yes male
8815bc75-9d2e-42c5-99e0-5b4b9cf0c98b,67,No
2c812239-2a76-408d-a44e-f20fb8441111,75,No
13a6887d-e46a-4df1-9357-5b0a63385361,56,No
e228c64d-c2fe-49c4-a108-4c9878402064,56,No
d6d1ffd8-b019-4b79-9545-dc7741b1489c,56,No
a81d1a2c-29ee-47a3-8b40-5a2628028012,56,No
bc6543e1-703d-4caf-86bc-4452bbf64d05,59,No
c2f5974a-a6cd-45cc-a59a-b9129a4e4629,51,No
aa1ae8b7-6d1b-415d-b155-18c819423c79,246,No
aeefde85-a7e0-45c5-82ef-d41eb8d469f2,246,No
3f01a96e-95a7-409a-a752-6028f58e1009,246,No
b5b06f41-bb0c-4824-b66f-02166711745c,246,Yes male
2c1b350b-fe83-4b81-90bf-365e3dd2bd94,246,Yes female
27ce7075-4438-4d20-b917-a3a80bfa38b5,246,No
4da2ea40-8623-4c51-8bba-752d2ae0b484,246,No
d7123f62-00ce-4ed9-bb2a-8102b5c0e91a,246,No
cc0f8e13-4f9d-436b-ae97-2be35dadd60d,246,No
9e046825-98fb-45ea-9145-6a113dd51319,246,No
27e0e977-d735-439f-9dd9-a183548d631b,248,No
dc89a4b1-a268-4ef7-a7c8-3b9750dd3419,248,No
f9fe2e3d-7f2d-47ca-a905-77280449a7e1,248,Yes male
6551b58d-e76a-4949-b34b-27f37690f55d,248,No
7f2eea08-3c61-4748-81ff-546d67974267,248,No
aea68af0-749e-4226-ae10-317951e476e3,247,Yes male
cf479170-4e33-4cda-a77d-7642ba710f77,247,No
3ede2c5a-5408-449a-9284-b01d837ab618,247,No
aeb431a2-d463-4fe8-a28c-26799e60eb6f,247,No
8c987e3a-88a7-4bbc-9d53-ef667898e066,275,No
8e23775e-557f-4acb-a100-211655cbbc09,275,Yes male
5985ad76-4e09-414d-aee3-72a35eb33c3b,275,No
9742b040-cf46-4d7d-9518-f590d724b256,275,Yes male
33516d99-3eb1-4e99-a8f2-b60b9e6dba51,275,Yes female
c06b4d7c-3407-43e5-981d-e6b454b1d680,275,No
809c6389-6b16-45c1-b373-9fa1facf8233,275,No
b7dd3dfc-6aad-4f54-a867-02f98b620b9c,275,No
af4aa560-2931-47b3-bca6-aa8472cbf0a8,275,No
2c33a30d-fbee-48b9-9b50-5a329ba7e74c,275,No
55d03c54-e6f6-4334-b186-15bf7aea1f8d,275,No
f19d476c-6892-4eae-9314-ede794d57565,275,Yes male
cd46d84c-626a-4e28-85dc-055a806d87d3,275,No
6335d8c7-f591-4fa9-927f-33fd8e26fc66,275,No
a2912f5f-0f23-41f1-8e19-9a9d88a0f837,275,No
0e00c829-85d2-4955-9523-aa107a17e61a,275,No
950dd762-b214-4880-8c14-26dcbe567ae6,275,No
765b35a7-05a3-4fe0-9f68-af92941f1351,275,No
cca9030e-5ee9-4392-b9aa-ffe64000c0cc,275,No
08f6b95a-1c8a-418e-ac2b-0e766aac8801,275,No
31872be5-8696-425d-a8d8-31bf02db6554,275,No
22d73dab-0c72-49ad-8972-7e50103ffd3b,246,No
77e0a8a9-7da8-4d33-9c15-406c7656e077,246,No
7336a2b4-4a67-4bce-9f3e-46ec31583505,246,Yes male
9958ef29-249c-49fd-be63-49dc7e8030cc,246,No
750534f8-63ca-4057-ad40-2c8ca54a0e7a,275,No
0bdea9b4-4b3d-402d-868e-f168c3548d90,275,No
cb3e1407-10da-4411-a317-d051865d5293,271,No
f9c20337-00bc-49a4-a9d2-c4cc835ec099,248,No
b13a02ae-5df2-4ffe-946d-a1573d121989,248,No
6f647421-983c-4993-a4a4-8134e88f00ac,248,No
0f3607bd-8906-46f0-a190-ee84b4360704,248,No
85f3c023-88e7-4fa4-bd22-ce8b49ded8c7,248,Not sure
8aee437b-1987-48e9-937e-270afce44f30,248,Yes male
b49dfe22-2928-4c80-a9c5-b7a1a5c887df,248,Yes female
0bb79a1b-c20e-46be-ac26-e612e11505a6,246,No
6c07c0f4-f289-4ffb-b106-4f1a45bc2b73,248,No
4a76a1d6-2ae5-4fec-9a26-02e9ec395b6a,248,No
cb1a6397-91c0-43f4-afcb-46eff0e519df,248,No
eb393c12-0fee-437d-af1f-bd32b64a3a84,248,No
97ef0d03-d459-4757-afdf-92fcc6f9933e,248,No
6487b057-c85e-432a-b97d-37c7ac3bb492,247,No
1b597485-287d-4429-810a-5dd1580c23ee,247,No
5318775d-86a4-4ba4-82a8-0966f2aba7bc,247,No
01527b45-877b-4375-ad23-2d0337ff53f3,271,Yes male
cdc2b973-1f7b-41eb-9dfb-e89a9c53f3aa,283,Yes male
62b127d8-ae3d-428f-ae98-18da0b740980,283,No
a777ec1e-0cf3-4f57-9cbb-896310bbf143,283,No
047b3356-1472-4fce-ad22-82b533fe5fc9,283,No
8ff5bcdb-3b45-413b-9e31-d7362cdfe9be,283,Yes female
1233ff6b-7216-407a-8588-124ab8a11940,283,Yes male
43884918-7403-4d5e-bcc8-bcd019a2896e,283,No
4c52b2bc-35ab-4f8e-b126-19fd8c51fe41,283,No
031916dd-1850-4555-8c27-5c5f527e33ac,283,Not sure
0805a6c0-7b05-4c60-94fe-75ad75a3653e,281,No
0085377f-c960-4a9f-b427-c1ea19f47ec3,281,Yes female
8be8f749-5f31-4a76-90f8-e355763cdfba,281,No
af1eb8bf-b89e-4623-82b0-29a45cef755b,275,No
ac12dacb-e9c4-4d9b-8883-1dd535e48eb4,281,No
8f48677a-b14b-4898-80df-2265d5acc054,320,Yes male
d2677a3b-418e-4253-8e27-9cc274c8ce69,320,No
fee0ff55-3a0e-4f53-a92c-0036f3df5663,320,No
29c7ca91-ecb0-4d03-a9a9-4c6019822251,320,No
1fbe5b50-6940-43d0-ba4b-94b1085478ce,282,No
55d7f8aa-b3c5-45cb-b3f6-8c22548ada1b,282,Not sure
8cd3ecea-1fe7-42a8-b97d-b6668798cb47,282,No
59fc3bde-e872-442f-b88e-fabed0b8cd20,282,No
d6f98bb6-e5d1-4a3b-8fe7-687c6623a217,282,Not sure
6a26d1f0-5108-4856-9c8d-3b41d8facf38,282,Not sure
d69d4f87-f27d-4934-bb57-f832a4084311,282,Not sure
484e2c0f-61b3-49cf-936a-207abb97a7f9,320,No
8271c3ad-17ac-4869-9a04-b286b01b7b2c,282,No
8011c7ce-41e3-4e7c-ac3c-ff6d0afb9894,283,No
9730a852-1913-44c6-a089-23048812c8ec,286,No
43ca85a7-2008-47e9-9dba-d0549f0e270e,283,No
6e4be9ae-169a-4912-bfd3-9affe79f739a,283,No
7b8ca341-96ee-415a-aa98-2be54a333793,283,No
1a84815a-c49f-401c-ab6b-fd1b84061042,281,No
28228b07-c43d-4bd7-8ec2-343f9938d1cd,283,No
cd72af99-d7b0-449a-bdf4-b5a123aad8e4,275,Yes male
0441cfe7-9ef7-43f5-ad92-1bfb2160f3d8,320,No
eea09de8-7056-4f30-9f71-e69d02211330,320,No
1168efd4-38ec-4889-933d-c25593f0ffab,320,No
41ae1357-982f-4259-96ab-b5755d75b29b,275,No
19882b5a-570d-4fdb-90e9-85621d5c1a12,283,No
63be4ddd-3055-4ac5-bc05-1c63a5d8cd20,282,Not sure
63be4ddd-3055-4ac5-bc05-1c63a5d8cd20,282,No
7ecff756-edd8-4071-a97f-bd4cb073705d,283,Not sure
a2a6dacf-8dcd-4844-bb4e-09b762eab498,282,No
cf4a1b5c-5107-4c2c-84a2-7630f9a1b75d,320,No
7b34cb3b-50e4-48fd-b09a-82ff3f55b071,271,No
f7a4822f-8a89-4893-944f-fae0b89d81f4,275,No
1a535788-fd7d-4b4f-b383-3b96316ca729,282,No
cca6fde8-a5a8-4c48-9e37-43d116ec4109,320,No
b50da856-dc3a-4ce7-b1ea-20060801c7e7,282,No
bf42761a-d267-4992-8185-ac61a9351271,320,No
85cbe8c0-e36e-41d3-91b1-b233a39635bd,286,No
e57385d3-2b6f-4196-9492-aa853cb7646d,286,No
437ca5bb-9419-4be6-845d-b72152021f69,286,No
01b622ad-fe2a-4e33-b257-71571d3a803a,275,No
8c6cd688-a04b-4dc8-ad0b-e9e95b9ee44c,283,Yes male
4c046609-f466-468f-8167-ba23517498c3,286,No
39284b94-f6d2-44ed-9ff4-a0f9a84f159c,282,No
8920b2a3-bec3-40ce-94fc-974b4f4926b1,283,No
a7d0fe3d-d7c8-4ccf-87d5-ca41723ff49b,283,No
72de994d-5b2e-4fca-bfd2-db60d00795c2,283,No
a6939f99-9eef-4615-8f9d-96ced75ad7c0,286,No
701cebdd-7128-4e49-a95e-01af414e8715,286,No
f0c41e9d-af87-4f4b-b726-376b92589b23,282,No
bcc6bb7b-552b-4dd5-8e0d-3d19bfbe7c9f,321,No
7500a6c9-5cad-414a-b087-d76f18d316ed,321,Yes female
3ec51d42-aa90-40f1-9cd9-16b56e78e6b3,271,Yes female
1a8d3ebf-e1b9-403e-a96c-aae016b02022,271,Yes female
715837e0-7fa4-4f21-a719-6925673b8e7b,255,Yes female
d8eb0725-8ec9-4f6d-8ef8-3ea1bafa80c1,271,Yes male
58ac20be-fb67-477d-bf2d-765d30633e9d,284,No
5d92f029-d1a0-4d41-b76a-0aae23204ab0,284,No
70a5a540-732c-4671-a2d1-5a144aa2ab9d,284,No
83142555-b0b7-4eea-b2b3-ee4b116af254,284,No
6984a849-55ee-49eb-aef0-9b284c5da9d6,284,No
c7fb4eb7-7d36-405b-bdd8-9019432ca3b4,284,No
a10220d1-bb07-4439-85d9-0856f8898f14,284,No
2c0641a5-f283-4ecd-8a6a-3d2ec1047341,286,No
d9392794-af97-4482-93bb-efdc2ba312b8,282,No
d3658818-9499-47c2-9918-760f62b96b1f,255,No
bbdbf645-67d7-4e1b-94e4-14fabfe410c2,284,No
cf8f5042-f738-4e6c-b22c-bc35c055bad8,284,No
6843420e-b0e9-4d1f-9af5-eb886820f500,284,Not sure
21fdb41d-8137-47ff-9e4e-6962d489189b,284,Not sure
b065833e-17a8-44b0-b2e3-ca814741f013,286,No
444f3118-9e0c-4bc9-86da-448e243d029d,286,No
